crop_name,country_code,adm_id,season_name,planting_year,planting_date,harvest_year,harvest_date,yield,production,planted_area,harvest_area
winter_wheat,CN,CN054,,,,2015,,6.997,185700.0,26540.0,
winter_wheat,CN,CN061,,,,2015,,4.22,4230700.0,1002600.0,
winter_wheat,CN,CN062,,,,2015,,3.04,1747100.0,574660.0,
winter_wheat,CN,CN064,,,,2015,,1.87,103100.0,55100.0,
winter_wheat,CN,CN065,,,,2015,,6.142,4563800.0,743100.0,
winter_wheat,CN,CN011,,,,2014,,5.178,121900.0,23550.0,
winter_wheat,CN,CN012,,,,2014,,5.387,520900.0,96700.0,
winter_wheat,CN,CN013,,,,2014,,6.011,14413500.0,2397780.0,
winter_wheat,CN,CN014,,,,2014,,3.84,2245500.0,584770.0,
winter_wheat,CN,CN031,,,,2014,,4.244,198300.0,46730.0,
winter_wheat,CN,CN032,,,,2014,,5.162,12254700.0,2374130.0,
winter_wheat,CN,CN033,,,,2014,,3.769,337400.0,89530.0,
winter_wheat,CN,CN034,,,,2014,,5.642,15811100.0,2802500.0,
winter_wheat,CN,CN035,,,,2014,,2.931,1100.0,380.0,
winter_wheat,CN,CN036,,,,2014,,2.048,26100.0,12730.0,
winter_wheat,CN,CN037,,,,2014,,5.925,23255700.0,3924810.0,
winter_wheat,CN,CN041,,,,2014,,6.065,33852000.0,5581240.0,
winter_wheat,CN,CN042,,,,2014,,3.924,4314300.0,1099380.0,
winter_wheat,CN,CN043,,,,2014,,3.377,117800.0,34880.0,
winter_wheat,CN,CN044,,,,2014,,3.214,3000.0,920.0,
winter_wheat,CN,CN045,,,,2014,,1.345,1100.0,820.0,
winter_wheat,CN,CN050,,,,2014,,3.072,159600.0,51950.0,
winter_wheat,CN,CN051,,,,2014,,3.679,2950000.0,801820.0,
winter_wheat,CN,CN052,,,,2014,,3.449,652100.0,189070.0,
winter_wheat,CN,CN053,,,,2014,,1.924,710800.0,369360.0,
winter_wheat,CN,CN054,,,,2014,,6.748,185700.0,27520.0,
winter_wheat,CN,CN061,,,,2014,,3.853,3855400.0,1000600.0,
winter_wheat,CN,CN062,,,,2014,,3.038,1774700.0,584070.0,
winter_wheat,CN,CN064,,,,2014,,1.838,105400.0,57360.0,
winter_wheat,CN,CN065,,,,2014,,6.102,4441600.0,727910.0,
winter_wheat,CN,CN011,,,,2013,,5.172,187200.0,36200.0,
winter_wheat,CN,CN012,,,,2013,,5.263,512600.0,97410.0,
winter_wheat,CN,CN013,,,,2013,,5.849,14168200.0,2422390.0,
winter_wheat,CN,CN014,,,,2013,,3.405,2037300.0,598340.0,
winter_wheat,CN,CN031,,,,2013,,3.976,185100.0,46550.0,
winter_wheat,CN,CN032,,,,2013,,4.959,11625600.0,2344300.0,
winter_wheat,CN,CN033,,,,2013,,3.685,300100.0,81450.0,
winter_wheat,CN,CN034,,,,2013,,5.214,14605900.0,2801220.0,
winter_wheat,CN,CN035,,,,2013,,2.94,1400.0,480.0,
winter_wheat,CN,CN036,,,,2013,,2.047,25800.0,12580.0,
winter_wheat,CN,CN037,,,,2013,,5.91,22643200.0,3831410.0,
winter_wheat,CN,CN041,,,,2013,,5.919,32663300.0,5517980.0,
winter_wheat,CN,CN042,,,,2013,,3.807,4252900.0,1117110.0,
winter_wheat,CN,CN043,,,,2013,,3.396,122900.0,36190.0,
winter_wheat,CN,CN044,,,,2013,,3.429,3200.0,920.0,
winter_wheat,CN,CN045,,,,2013,,1.404,1500.0,1100.0,
winter_wheat,CN,CN050,,,,2013,,3.098,200600.0,64730.0,
winter_wheat,CN,CN051,,,,2013,,3.558,3079800.0,865520.0,
winter_wheat,CN,CN052,,,,2013,,2.784,546200.0,196150.0,
winter_wheat,CN,CN053,,,,2013,,1.842,721300.0,391660.0,
winter_wheat,CN,CN054,,,,2013,,6.69,187600.0,28040.0,
winter_wheat,CN,CN061,,,,2013,,3.56,3637600.0,1021660.0,
winter_wheat,CN,CN062,,,,2013,,2.611,1505700.0,576660.0,
winter_wheat,CN,CN064,,,,2013,,1.798,120400.0,66970.0,
winter_wheat,CN,CN065,,,,2013,,6.117,4301400.0,703130.0,
winter_wheat,CN,CN011,,,,2012,,5.258,274400.0,52180.0,
winter_wheat,CN,CN012,,,,2012,,4.973,512400.0,103040.0,
winter_wheat,CN,CN013,,,,2012,,5.559,13627900.0,2451370.0,
winter_wheat,CN,CN014,,,,2012,,3.765,2331500.0,619250.0,
winter_wheat,CN,CN031,,,,2012,,3.984,231100.0,58020.0,
winter_wheat,CN,CN032,,,,2012,,4.918,11332500.0,2304380.0,
winter_wheat,CN,CN033,,,,2012,,3.638,289100.0,79470.0,
winter_wheat,CN,CN034,,,,2012,,5.206,14232800.0,2733930.0,
winter_wheat,CN,CN035,,,,2012,,2.874,1900.0,650.0,
winter_wheat,CN,CN036,,,,2012,,1.934,24500.0,12660.0,
winter_wheat,CN,CN037,,,,2012,,5.905,22196800.0,3759260.0,
winter_wheat,CN,CN041,,,,2012,,5.894,32230700.0,5468800.0,
winter_wheat,CN,CN042,,,,2012,,3.48,3772500.0,1084080.0,
winter_wheat,CN,CN043,,,,2012,,2.43,94500.0,38890.0,
winter_wheat,CN,CN044,,,,2012,,3.214,3000.0,920.0,
winter_wheat,CN,CN045,,,,2012,,1.314,1300.0,990.0,
winter_wheat,CN,CN050,,,,2012,,3.03,238900.0,78840.0,
winter_wheat,CN,CN051,,,,2012,,3.567,3282800.0,920240.0,
winter_wheat,CN,CN052,,,,2012,,2.649,555500.0,209720.0,
winter_wheat,CN,CN053,,,,2012,,1.997,805100.0,403200.0,
winter_wheat,CN,CN054,,,,2012,,6.517,184300.0,28280.0,
winter_wheat,CN,CN061,,,,2012,,3.862,4166200.0,1078720.0,
winter_wheat,CN,CN062,,,,2012,,3.01,1753400.0,582490.0,
winter_wheat,CN,CN064,,,,2012,,2.003,161300.0,80540.0,
winter_wheat,CN,CN065,,,,2012,,5.779,3986500.0,689790.0,
winter_wheat,CN,CN011,,,,2011,,4.883,283700.0,58100.0,
winter_wheat,CN,CN012,,,,2011,,4.88,498200.0,102090.0,
winter_wheat,CN,CN013,,,,2011,,5.326,12949200.0,2431320.0,
winter_wheat,CN,CN014,,,,2011,,3.39,2202400.0,649670.0,
winter_wheat,CN,CN031,,,,2011,,4.031,253600.0,62920.0,
winter_wheat,CN,CN032,,,,2011,,4.844,10877700.0,2245830.0,
winter_wheat,CN,CN033,,,,2011,,3.72,285200.0,76660.0,
winter_wheat,CN,CN034,,,,2011,,4.828,12945000.0,2681060.0,
winter_wheat,CN,CN035,,,,2011,,2.883,2600.0,900.0,
winter_wheat,CN,CN036,,,,2011,,2.002,23000.0,11500.0,
winter_wheat,CN,CN037,,,,2011,,5.801,21482300.0,3703370.0,
winter_wheat,CN,CN041,,,,2011,,5.792,31449000.0,5430110.0,
winter_wheat,CN,CN042,,,,2011,,3.402,3497800.0,1028320.0,
winter_wheat,CN,CN043,,,,2011,,2.521,110500.0,43840.0,
winter_wheat,CN,CN044,,,,2011,,3.02,3000.0,990.0,
winter_wheat,CN,CN045,,,,2011,,1.385,1400.0,1050.0,
winter_wheat,CN,CN050,,,,2011,,3.012,272700.0,90530.0,
winter_wheat,CN,CN051,,,,2011,,3.488,3431500.0,983770.0,
winter_wheat,CN,CN052,,,,2011,,2.478,534200.0,215540.0,
winter_wheat,CN,CN053,,,,2011,,2.258,942200.0,417310.0,
winter_wheat,CN,CN054,,,,2011,,6.869,191700.0,27910.0,
winter_wheat,CN,CN061,,,,2011,,3.615,3937500.0,1089230.0,
winter_wheat,CN,CN062,,,,2011,,2.309,1385900.0,600210.0,
winter_wheat,CN,CN064,,,,2011,,1.8,163700.0,90950.0,
winter_wheat,CN,CN065,,,,2011,,5.93,4580400.0,772430.0,
winter_wheat,CN,CN011,,,,2010,,4.61,283800.0,61570.0,
winter_wheat,CN,CN012,,,,2010,,4.839,495500.0,102400.0,
winter_wheat,CN,CN013,,,,2010,,5.086,12447400.0,2447220.0,
winter_wheat,CN,CN014,,,,2010,,3.195,2166900.0,678210.0,
winter_wheat,CN,CN031,,,,2010,,3.897,205500.0,52730.0,
winter_wheat,CN,CN032,,,,2010,,4.816,10597000.0,2200200.0,
winter_wheat,CN,CN033,,,,2010,,3.73,257700.0,69090.0,
winter_wheat,CN,CN034,,,,2010,,4.743,12423700.0,2619180.0,
winter_wheat,CN,CN035,,,,2010,,2.84,4100.0,1460.0,
winter_wheat,CN,CN036,,,,2010,,1.847,19900.0,10770.0,
winter_wheat,CN,CN037,,,,2010,,5.78,21087900.0,3648700.0,
winter_wheat,CN,CN041,,,,2010,,5.818,31210000.0,5364560.0,
winter_wheat,CN,CN042,,,,2010,,3.43,3470500.0,1011700.0,
winter_wheat,CN,CN043,,,,2010,,2.521,105500.0,41850.0,
winter_wheat,CN,CN044,,,,2010,,2.872,2500.0,860.0,
winter_wheat,CN,CN045,,,,2010,,1.331,4200.0,3180.0,
winter_wheat,CN,CN050,,,,2010,,2.99,312400.0,104480.0,
winter_wheat,CN,CN051,,,,2010,,3.404,3526200.0,1035910.0,
winter_wheat,CN,CN052,,,,2010,,2.171,490900.0,226100.0,
winter_wheat,CN,CN053,,,,2010,,1.072,446900.0,416820.0,
winter_wheat,CN,CN054,,,,2010,,7.054,197800.0,28040.0,
winter_wheat,CN,CN061,,,,2010,,3.515,3935500.0,1119730.0,
winter_wheat,CN,CN062,,,,2010,,2.513,1500600.0,597230.0,
winter_wheat,CN,CN064,,,,2010,,1.923,182900.0,95120.0,
winter_wheat,CN,CN065,,,,2010,,5.648,4382600.0,776010.0,
winter_wheat,CN,CN011,,,,2009,,5.12,309500.0,60460.0,
winter_wheat,CN,CN012,,,,2009,,4.941,500600.0,101310.0,
winter_wheat,CN,CN013,,,,2009,,5.18,12402600.0,2394240.0,
winter_wheat,CN,CN014,,,,2009,,2.895,1995700.0,689350.0,
winter_wheat,CN,CN031,,,,2009,,3.838,239800.0,62480.0,
winter_wheat,CN,CN032,,,,2009,,4.835,10370700.0,2145150.0,
winter_wheat,CN,CN033,,,,2009,,3.85,240000.0,62360.0,
winter_wheat,CN,CN034,,,,2009,,4.558,11877500.0,2605800.0,
winter_wheat,CN,CN035,,,,2009,,2.93,5700.0,1940.0,
winter_wheat,CN,CN036,,,,2009,,1.874,18800.0,10020.0,
winter_wheat,CN,CN037,,,,2009,,5.775,20846200.0,3609820.0,
winter_wheat,CN,CN041,,,,2009,,5.805,30922000.0,5326400.0,
winter_wheat,CN,CN042,,,,2009,,3.339,3345500.0,1001980.0,
winter_wheat,CN,CN043,,,,2009,,2.25,67100.0,29830.0,
winter_wheat,CN,CN044,,,,2009,,2.857,2400.0,840.0,
winter_wheat,CN,CN045,,,,2009,,1.478,4800.0,3250.0,
winter_wheat,CN,CN050,,,,2009,,3.0,377400.0,125810.0,
winter_wheat,CN,CN051,,,,2009,,3.313,3627600.0,1095090.0,
winter_wheat,CN,CN052,,,,2009,,3.055,721600.0,236240.0,
winter_wheat,CN,CN053,,,,2009,,2.135,904200.0,423600.0,
winter_wheat,CN,CN054,,,,2009,,7.251,194700.0,26850.0,
winter_wheat,CN,CN061,,,,2009,,3.343,3741400.0,1119180.0,
winter_wheat,CN,CN062,,,,2009,,2.377,1475100.0,620490.0,
winter_wheat,CN,CN064,,,,2009,,1.946,191300.0,98310.0,
winter_wheat,CN,CN065,,,,2009,,5.88,4050300.0,688850.0,
winter_wheat,CN,CN011,,,,2008,,5.124,327400.0,63890.0,
winter_wheat,CN,CN012,,,,2008,,4.895,499600.0,102060.0,
winter_wheat,CN,CN013,,,,2008,,5.058,12283600.0,2428310.0,
winter_wheat,CN,CN014,,,,2008,,3.628,2440500.0,672610.0,
winter_wheat,CN,CN031,,,,2008,,4.12,189000.0,45890.0,
winter_wheat,CN,CN032,,,,2008,,4.815,10193300.0,2116990.0,
winter_wheat,CN,CN033,,,,2008,,3.903,216700.0,55530.0,
winter_wheat,CN,CN034,,,,2008,,5.068,12591700.0,2484420.0,
winter_wheat,CN,CN035,,,,2008,,3.33,9300.0,2810.0,
winter_wheat,CN,CN036,,,,2008,,1.79,18300.0,10220.0,
winter_wheat,CN,CN037,,,,2008,,5.714,20388400.0,3567920.0,
winter_wheat,CN,CN041,,,,2008,,5.727,30362000.0,5301950.0,
winter_wheat,CN,CN042,,,,2008,,3.29,3310900.0,1006350.0,
winter_wheat,CN,CN043,,,,2008,,2.355,33100.0,14050.0,
winter_wheat,CN,CN044,,,,2008,,2.885,2400.0,830.0,
winter_wheat,CN,CN045,,,,2008,,1.338,4300.0,3220.0,
winter_wheat,CN,CN050,,,,2008,,2.995,462300.0,154360.0,
winter_wheat,CN,CN051,,,,2008,,3.42,3950100.0,1154980.0,
winter_wheat,CN,CN052,,,,2008,,2.887,705500.0,244370.0,
winter_wheat,CN,CN053,,,,2008,,1.954,821100.0,420180.0,
winter_wheat,CN,CN054,,,,2008,,6.793,193000.0,28410.0,
winter_wheat,CN,CN061,,,,2008,,3.434,3838400.0,1117700.0,
winter_wheat,CN,CN062,,,,2008,,2.518,1550000.0,615680.0,
winter_wheat,CN,CN064,,,,2008,,1.812,166600.0,91930.0,
winter_wheat,CN,CN065,,,,2008,,5.781,2521400.0,436110.0,
winter_wheat,CN,CN011,,,,2007,,4.931,203900.0,41340.0,
winter_wheat,CN,CN012,,,,2007,,4.852,483400.0,99630.0,
winter_wheat,CN,CN013,,,,2007,,4.949,11959900.0,2416860.0,
winter_wheat,CN,CN014,,,,2007,,3.09,2161000.0,699310.0,
