crop_name,adm_id,date,fpar
wheat,CN071,20010311,38.997
wheat,CN013,20010311,23.893
wheat,CN012,20010311,14.231
wheat,CN044,20010311,35.657
wheat,CN035,20010311,40.684
wheat,CN023,20010311,5.914
wheat,CN041,20010311,40.212
wheat,CN046,20010311,52.656
wheat,CN061,20010321,39.812
wheat,CN031,20010321,45.193
wheat,CN050,20010321,26.426
wheat,CN033,20010321,32.56
wheat,CN036,20010321,19.015
wheat,CN053,20010321,41.843
wheat,CN037,20010321,34.3
wheat,CN021,20010321,11.95
wheat,CN054,20010321,8.306
wheat,CN062,20010321,9.641
wheat,CN063,20010321,8.679
wheat,CN011,20010321,16.223
wheat,CN015,20010321,9.944
wheat,CN042,20010321,39.48
wheat,CN034,20010321,45.736
wheat,CN052,20010321,36.521
wheat,CN064,20010321,8.058
wheat,CN032,20010321,41.833
wheat,CN065,20010321,8.565
wheat,CN014,20010321,23.702
wheat,CN043,20010321,21.545
wheat,CN051,20010321,39.75
wheat,CN045,20010321,31.52
wheat,CN022,20010321,11.259
wheat,CN071,20010321,39.788
wheat,CN013,20010321,29.029
wheat,CN012,20010321,17.681
wheat,CN044,20010321,36.422
wheat,CN035,20010321,41.448
wheat,CN023,20010321,7.074
wheat,CN041,20010321,46.507
wheat,CN046,20010321,54.796
wheat,CN061,20010401,43.429
wheat,CN031,20010401,48.128
wheat,CN050,20010401,27.8
wheat,CN033,20010401,34.194
wheat,CN036,20010401,19.631
wheat,CN053,20010401,40.264
wheat,CN037,20010401,39.977
wheat,CN021,20010401,12.627
wheat,CN054,20010401,8.508
wheat,CN062,20010401,10.898
wheat,CN063,20010401,8.608
wheat,CN011,20010401,20.501
wheat,CN015,20010401,10.656
wheat,CN042,20010401,41.373
wheat,CN034,20010401,49.502
wheat,CN052,20010401,38.656
wheat,CN064,20010401,9.01
wheat,CN032,20010401,45.762
wheat,CN065,20010401,10.739
wheat,CN014,20010401,26.529
wheat,CN043,20010401,22.593
wheat,CN051,20010401,38.214
wheat,CN045,20010401,33.537
wheat,CN022,20010401,12.026
wheat,CN071,20010401,40.15
wheat,CN013,20010401,34.33
wheat,CN012,20010401,22.358
wheat,CN044,20010401,38.259
wheat,CN035,20010401,42.784
wheat,CN023,20010401,8.579
wheat,CN041,20010401,52.111
wheat,CN046,20010401,56.313
wheat,CN061,20010411,45.12
wheat,CN031,20010411,49.165
wheat,CN050,20010411,28.639
wheat,CN033,20010411,35.36
wheat,CN036,20010411,20.564
wheat,CN053,20010411,37.975
wheat,CN037,20010411,43.622
wheat,CN021,20010411,12.597
wheat,CN054,20010411,9.158
wheat,CN062,20010411,12.802
wheat,CN063,20010411,8.646
wheat,CN011,20010411,24.607
wheat,CN015,20010411,11.232
wheat,CN042,20010411,41.219
wheat,CN034,20010411,51.028
wheat,CN052,20010411,39.598
wheat,CN064,20010411,10.6
wheat,CN032,20010411,47.803
wheat,CN065,20010411,13.532
wheat,CN014,20010411,28.251
wheat,CN043,20010411,23.946
wheat,CN051,20010411,35.594
wheat,CN045,20010411,36.349
wheat,CN022,20010411,12.189
wheat,CN071,20010411,39.982
wheat,CN013,20010411,37.738
wheat,CN012,20010411,26.557
wheat,CN044,20010411,40.744
wheat,CN035,20010411,44.632
wheat,CN023,20010411,10.331
wheat,CN041,20010411,54.537
wheat,CN046,20010411,56.859
wheat,CN061,20010421,45.287
wheat,CN031,20010421,47.464
wheat,CN050,20010421,30.171
wheat,CN033,20010421,35.863
wheat,CN036,20010421,21.699
wheat,CN053,20010421,35.542
wheat,CN037,20010421,45.331
wheat,CN021,20010421,12.946
wheat,CN054,20010421,10.809
wheat,CN062,20010421,15.379
wheat,CN063,20010421,9.132
wheat,CN011,20010421,28.491
wheat,CN015,20010421,12.159
wheat,CN042,20010421,39.531
wheat,CN034,20010421,50.291
wheat,CN052,20010421,40.161
wheat,CN064,20010421,12.849
wheat,CN032,20010421,48.054
wheat,CN065,20010421,16.973
wheat,CN014,20010421,28.937
wheat,CN043,20010421,25.537
wheat,CN051,20010421,33.256
wheat,CN045,20010421,39.867
wheat,CN022,20010421,12.416
wheat,CN071,20010421,39.404
wheat,CN013,20010421,39.348
wheat,CN012,20010421,30.149
wheat,CN044,20010421,43.958
wheat,CN035,20010421,46.948
wheat,CN023,20010421,12.699
wheat,CN041,20010421,53.986
wheat,CN046,20010421,56.5
wheat,CN061,20010501,44.127
wheat,CN031,20010501,44.186
wheat,CN050,20010501,32.797
wheat,CN033,20010501,36.181
wheat,CN036,20010501,22.968
wheat,CN053,20010501,33.578
wheat,CN037,20010501,45.197
wheat,CN021,20010501,13.856
wheat,CN054,20010501,13.588
wheat,CN062,20010501,18.423
wheat,CN063,20010501,10.205
wheat,CN011,20010501,31.907
wheat,CN015,20010501,13.693
wheat,CN042,20010501,36.864
wheat,CN034,20010501,47.495
wheat,CN052,20010501,41.016
wheat,CN064,20010501,15.718
wheat,CN032,20010501,46.88
wheat,CN065,20010501,20.878
wheat,CN014,20010501,28.543
wheat,CN043,20010501,27.47
wheat,CN051,20010501,31.937
wheat,CN045,20010501,44.026
wheat,CN022,20010501,12.94
wheat,CN071,20010501,38.377
wheat,CN013,20010501,39.215
wheat,CN012,20010501,32.852
wheat,CN044,20010501,46.793
wheat,CN035,20010501,49.495
wheat,CN023,20010501,16.099
wheat,CN041,20010501,50.513
wheat,CN046,20010501,55.3
wheat,CN061,20010511,41.519
wheat,CN031,20010511,40.586
wheat,CN050,20010511,36.534
wheat,CN033,20010511,36.535
wheat,CN036,20010511,24.395
wheat,CN053,20010511,32.529
wheat,CN037,20010511,43.391
wheat,CN021,20010511,15.564
wheat,CN054,20010511,17.55
wheat,CN062,20010511,21.841
wheat,CN063,20010511,12.13
wheat,CN011,20010511,34.189
wheat,CN015,20010511,16.096
wheat,CN042,20010511,34.125
wheat,CN034,20010511,43.216
wheat,CN052,20010511,42.622
wheat,CN064,20010511,19.095
wheat,CN032,20010511,44.863
wheat,CN065,20010511,25.094
wheat,CN014,20010511,27.239
wheat,CN043,20010511,29.6
wheat,CN051,20010511,32.222
wheat,CN045,20010511,48.698
wheat,CN022,20010511,13.968
wheat,CN071,20010511,37.104
wheat,CN013,20010511,37.613
wheat,CN012,20010511,34.226
wheat,CN044,20010511,49.537
wheat,CN035,20010511,51.974
wheat,CN023,20010511,20.754
wheat,CN041,20010511,45.189
wheat,CN046,20010511,54.094
wheat,CN061,20010521,37.906
wheat,CN031,20010521,37.656
wheat,CN050,20010521,41.405
wheat,CN033,20010521,37.446
wheat,CN036,20010521,25.838
wheat,CN053,20010521,33.369
wheat,CN037,20010521,40.956
wheat,CN021,20010521,18.8
wheat,CN054,20010521,22.707
wheat,CN062,20010521,25.103
wheat,CN063,20010521,15.034
wheat,CN011,20010521,35.419
wheat,CN015,20010521,19.721
wheat,CN042,20010521,32.981
wheat,CN034,20010521,38.808
wheat,CN052,20010521,44.695
wheat,CN064,20010521,22.561
wheat,CN032,20010521,43.179
wheat,CN065,20010521,29.238
wheat,CN014,20010521,25.666
wheat,CN043,20010521,31.874
wheat,CN051,20010521,34.746
wheat,CN045,20010521,52.771
wheat,CN022,20010521,16.015
wheat,CN071,20010521,35.896
wheat,CN013,20010521,35.487
wheat,CN012,20010521,34.231
wheat,CN044,20010521,51.487
wheat,CN035,20010521,54.315
wheat,CN023,20010521,26.767
wheat,CN041,20010521,39.992
wheat,CN046,20010521,53.276
wheat,CN061,20010601,34.046
wheat,CN031,20010601,36.262
wheat,CN050,20010601,47.704
wheat,CN033,20010601,39.231
wheat,CN036,20010601,27.511
wheat,CN053,20010601,36.413
wheat,CN037,20010601,39.131
wheat,CN021,20010601,24.178
wheat,CN054,20010601,29.379
wheat,CN062,20010601,27.901
wheat,CN063,20010601,19.194
wheat,CN011,20010601,36.395
wheat,CN015,20010601,24.822
wheat,CN042,20010601,34.286
wheat,CN034,20010601,35.593
wheat,CN052,20010601,48.083
wheat,CN064,20010601,26.072
wheat,CN032,20010601,42.901
wheat,CN065,20010601,33.276
wheat,CN014,20010601,24.223
wheat,CN043,20010601,34.592
wheat,CN051,20010601,39.553
wheat,CN045,20010601,56.78
wheat,CN022,20010601,19.434
wheat,CN071,20010601,35.08
wheat,CN013,20010601,34.033
wheat,CN012,20010601,34.184
wheat,CN044,20010601,53.2
wheat,CN035,20010601,56.624
wheat,CN023,20010601,34.439
wheat,CN041,20010601,36.185
wheat,CN046,20010601,53.275
wheat,CN061,20010611,31.841
wheat,CN031,20010611,37.126
wheat,CN050,20010611,53.762
wheat,CN033,20010611,41.685
wheat,CN036,20010611,29.026
wheat,CN053,20010611,40.793
wheat,CN037,20010611,39.648
wheat,CN021,20010611,30.775
wheat,CN054,20010611,35.654
wheat,CN062,20010611,29.457
wheat,CN063,20010611,23.735
wheat,CN011,20010611,38.02
wheat,CN015,20010611,30.362
wheat,CN042,20010611,38.18
wheat,CN034,20010611,35.432
wheat,CN052,20010611,51.82
wheat,CN064,20010611,28.99
wheat,CN032,20010611,45.057
wheat,CN065,20010611,36.337
wheat,CN014,20010611,23.791
wheat,CN043,20010611,36.966
wheat,CN051,20010611,45.716
wheat,CN045,20010611,59.146
wheat,CN022,20010611,23.74
wheat,CN071,20010611,34.914
wheat,CN013,20010611,34.877
wheat,CN012,20010611,35.382
wheat,CN044,20010611,53.319
wheat,CN035,20010611,58.335
wheat,CN023,20010611,42.031
wheat,CN041,20010611,35.723
wheat,CN046,20010611,53.306
wheat,CN061,20010621,31.591
wheat,CN031,20010621,39.109
wheat,CN050,20010621,59.414
wheat,CN033,20010621,44.615
wheat,CN036,20010621,30.525
wheat,CN053,20010621,46.303
wheat,CN037,20010621,42.276
wheat,CN021,20010621,38.676
wheat,CN054,20010621,41.479
wheat,CN062,20010621,30.215
wheat,CN063,20010621,28.671
wheat,CN011,20010621,40.71
wheat,CN015,20010621,36.39
wheat,CN042,20010621,43.997
wheat,CN034,20010621,37.627
wheat,CN052,20010621,56.24
wheat,CN064,20010621,31.771
wheat,CN032,20010621,48.964
wheat,CN065,20010621,38.909
wheat,CN014,20010621,24.392
wheat,CN043,20010621,39.203
wheat,CN051,20010621,52.822
wheat,CN045,20010621,61.256
wheat,CN022,20010621,28.91
wheat,CN071,20010621,35.366
wheat,CN013,20010621,37.819
wheat,CN012,20010621,38.292
wheat,CN044,20010621,53.374
wheat,CN035,20010621,60.4
wheat,CN023,20010621,49.863
wheat,CN041,20010621,37.754
wheat,CN046,20010621,53.826
wheat,CN061,20010701,33.572
wheat,CN031,20010701,43.482
wheat,CN050,20010701,64.013
wheat,CN033,20010701,48.542
wheat,CN036,20010701,32.31
wheat,CN053,20010701,52.407
wheat,CN037,20010701,47.435
wheat,CN021,20010701,47.039
wheat,CN054,20010701,46.197
wheat,CN062,20010701,30.292
wheat,CN063,20010701,33.46
wheat,CN011,20010701,44.669
wheat,CN015,20010701,42.287
wheat,CN042,20010701,51.099
wheat,CN034,20010701,42.66
wheat,CN052,20010701,60.658
wheat,CN064,20010701,34.364
wheat,CN032,20010701,54.734
wheat,CN065,20010701,40.887
wheat,CN014,20010701,26.106
wheat,CN043,20010701,41.398
wheat,CN051,20010701,59.265
wheat,CN045,20010701,62.389
wheat,CN022,20010701,34.456
wheat,CN071,20010701,36.599
wheat,CN013,20010701,43.273
wheat,CN012,20010701,43.344
wheat,CN044,20010701,53.444
wheat,CN035,20010701,62.816
wheat,CN023,20010701,57.54
wheat,CN041,20010701,42.976
wheat,CN046,20010701,55.283
wheat,CN061,20010711,36.78
wheat,CN031,20010711,49.281
wheat,CN050,20010711,66.356
wheat,CN033,20010711,52.712
wheat,CN036,20010711,34.208
wheat,CN053,20010711,57.601
wheat,CN037,20010711,53.778
wheat,CN021,20010711,54.672
wheat,CN054,20010711,49.191
wheat,CN062,20010711,29.674
wheat,CN063,20010711,37.465
wheat,CN011,20010711,49.529
wheat,CN015,20010711,47.397
wheat,CN042,20010711,57.98
wheat,CN034,20010711,48.821
wheat,CN052,20010711,64.503
wheat,CN064,20010711,36.558
wheat,CN032,20010711,61.187
wheat,CN065,20010711,42.21
wheat,CN014,20010711,28.491
wheat,CN043,20010711,43.46
wheat,CN051,20010711,63.68
wheat,CN045,20010711,63.332
wheat,CN022,20010711,39.531
wheat,CN071,20010711,37.119
wheat,CN013,20010711,49.953
wheat,CN012,20010711,49.626
wheat,CN044,20010711,53.997
wheat,CN035,20010711,65.347
wheat,CN023,20010711,64.306
wheat,CN041,20010711,49.796
wheat,CN046,20010711,57.307
wheat,CN061,20010721,40.903
wheat,CN031,20010721,56.148
wheat,CN050,20010721,66.168
wheat,CN033,20010721,57.28
wheat,CN036,20010721,36.029
wheat,CN053,20010721,61.998
wheat,CN037,20010721,60.643
wheat,CN021,20010721,61.038
wheat,CN054,20010721,50.204
wheat,CN062,20010721,28.498
wheat,CN063,20010721,40.298
wheat,CN011,20010721,55.012
wheat,CN015,20010721,51.348
wheat,CN042,20010721,63.424
wheat,CN034,20010721,55.926
wheat,CN052,20010721,66.324
wheat,CN064,20010721,38.094
wheat,CN032,20010721,67.601
wheat,CN065,20010721,42.91
wheat,CN014,20010721,31.624
wheat,CN043,20010721,45.323
wheat,CN051,20010721,65.594
wheat,CN045,20010721,63.516
wheat,CN022,20010721,43.785
wheat,CN071,20010721,38.49
wheat,CN013,20010721,57.343
wheat,CN012,20010721,56.749
wheat,CN044,20010721,54.442
wheat,CN035,20010721,67.063
wheat,CN023,20010721,70.033
wheat,CN041,20010721,57.651
wheat,CN046,20010721,59.703
wheat,CN061,20010801,45.857
wheat,CN031,20010801,62.687
wheat,CN050,20010801,63.613
wheat,CN033,20010801,61.944
wheat,CN036,20010801,37.965
wheat,CN053,20010801,64.3
wheat,CN037,20010801,66.797
wheat,CN021,20010801,65.544
wheat,CN054,20010801,48.781
wheat,CN062,20010801,27.117
wheat,CN063,20010801,41.413
wheat,CN011,20010801,60.883
wheat,CN015,20010801,53.412
wheat,CN042,20010801,66.208
wheat,CN034,20010801,62.802
wheat,CN052,20010801,67.276
wheat,CN064,20010801,38.977
wheat,CN032,20010801,72.596
wheat,CN065,20010801,42.98
wheat,CN014,20010801,34.799
wheat,CN043,20010801,47.122
wheat,CN051,20010801,64.277
wheat,CN045,20010801,64.361
wheat,CN022,20010801,46.691
wheat,CN071,20010801,39.711
wheat,CN013,20010801,64.111
wheat,CN012,20010801,64.119
wheat,CN044,20010801,56.029
wheat,CN035,20010801,69.248
wheat,CN023,20010801,73.579
wheat,CN041,20010801,64.752
wheat,CN046,20010801,62.047
wheat,CN061,20010811,48.874
wheat,CN031,20010811,67.432
wheat,CN050,20010811,59.839
wheat,CN033,20010811,65.417
wheat,CN036,20010811,39.375
wheat,CN053,20010811,64.392
wheat,CN037,20010811,69.865
wheat,CN021,20010811,67.338
wheat,CN054,20010811,45.811
wheat,CN062,20010811,25.899
wheat,CN063,20010811,40.499
wheat,CN011,20010811,64.429
wheat,CN015,20010811,52.999
wheat,CN042,20010811,65.426
wheat,CN034,20010811,66.634
wheat,CN052,20010811,65.891
wheat,CN064,20010811,38.824
wheat,CN032,20010811,74.766
wheat,CN065,20010811,42.322
wheat,CN014,20010811,36.676
wheat,CN043,20010811,48.086
wheat,CN051,20010811,60.646
wheat,CN045,20010811,64.748
wheat,CN022,20010811,47.521
wheat,CN071,20010811,40.532
wheat,CN013,20010811,67.793
wheat,CN012,20010811,68.776
wheat,CN044,20010811,57.808
wheat,CN035,20010811,70.795
wheat,CN023,20010811,74.183
wheat,CN041,20010811,68.35
wheat,CN046,20010811,63.769
wheat,CN061,20010821,49.726
wheat,CN031,20010821,70.344
wheat,CN050,20010821,55.394
wheat,CN033,20010821,67.587
wheat,CN036,20010821,40.139
wheat,CN053,20010821,63.059
wheat,CN037,20010821,69.553
wheat,CN021,20010821,66.513
wheat,CN054,20010821,41.656
wheat,CN062,20010821,24.699
wheat,CN063,20010821,37.937
wheat,CN011,20010821,65.23
wheat,CN015,20010821,50.268
wheat,CN042,20010821,61.657
wheat,CN034,20010821,66.682
wheat,CN052,20010821,63.864
wheat,CN064,20010821,37.621
wheat,CN032,20010821,73.99
wheat,CN065,20010821,40.948
wheat,CN014,20010821,37.049
wheat,CN043,20010821,48.215
wheat,CN051,20010821,55.416
wheat,CN045,20010821,65.045
wheat,CN022,20010821,46.318
wheat,CN071,20010821,40.617
wheat,CN013,20010821,68.054
wheat,CN012,20010821,69.945
wheat,CN044,20010821,59.675
wheat,CN035,20010821,71.576
wheat,CN023,20010821,71.65
wheat,CN041,20010821,68.117
wheat,CN046,20010821,64.987
wheat,CN061,20010901,48.212
wheat,CN031,20010901,70.808
wheat,CN050,20010901,49.753
wheat,CN033,20010901,67.987
wheat,CN036,20010901,39.852
wheat,CN053,20010901,59.727
wheat,CN037,20010901,65.33
wheat,CN021,20010901,62.317
wheat,CN054,20010901,36.202
wheat,CN062,20010901,23.353
wheat,CN063,20010901,33.681
wheat,CN011,20010901,63.041
wheat,CN015,20010901,44.869
wheat,CN042,20010901,54.994
wheat,CN034,20010901,62.285
wheat,CN052,20010901,60.182
wheat,CN064,20010901,35.058
wheat,CN032,20010901,69.687
wheat,CN065,20010901,38.536
wheat,CN014,20010901,35.678
wheat,CN043,20010901,47.012
wheat,CN051,20010901,47.594
wheat,CN045,20010901,64.873
wheat,CN022,20010901,42.729
wheat,CN071,20010901,40.108
wheat,CN013,20010901,64.36
wheat,CN012,20010901,67.283
wheat,CN044,20010901,61.067
wheat,CN035,20010901,71.236
wheat,CN023,20010901,64.973
wheat,CN041,20010901,63.719
wheat,CN046,20010901,65.362
wheat,CN061,20010911,44.829
wheat,CN031,20010911,68.408
wheat,CN050,20010911,44.633
wheat,CN033,20010911,65.868
wheat,CN036,20010911,38.561
wheat,CN053,20010911,55.462
wheat,CN037,20010911,58.335
wheat,CN021,20010911,55.676
wheat,CN054,20010911,30.872
wheat,CN062,20010911,21.892
wheat,CN063,20010911,28.968
wheat,CN011,20010911,58.257
wheat,CN015,20010911,38.4
wheat,CN042,20010911,47.463
wheat,CN034,20010911,54.976
wheat,CN052,20010911,56.326
wheat,CN064,20010911,31.678
wheat,CN032,20010911,63.035
wheat,CN065,20010911,35.387
wheat,CN014,20010911,33.302
wheat,CN043,20010911,44.886
wheat,CN051,20010911,39.766
wheat,CN045,20010911,64.534
wheat,CN022,20010911,37.658
wheat,CN071,20010911,39.198
wheat,CN013,20010911,57.752
wheat,CN012,20010911,61.578
wheat,CN044,20010911,62.12
wheat,CN035,20010911,69.717
wheat,CN023,20010911,55.868
wheat,CN041,20010911,56.612
wheat,CN046,20010911,65.092
wheat,CN061,20010921,40.319
wheat,CN031,20010921,64.494
wheat,CN050,20010921,40.663
wheat,CN033,20010921,62.697
wheat,CN036,20010921,36.157
wheat,CN053,20010921,51.773
wheat,CN037,20010921,50.285
wheat,CN021,20010921,47.529
wheat,CN054,20010921,26.245
wheat,CN062,20010921,20.353
wheat,CN063,20010921,24.542
wheat,CN011,20010921,52.189
wheat,CN015,20010921,31.891
wheat,CN042,20010921,40.582
wheat,CN034,20010921,46.633
wheat,CN052,20010921,52.362
wheat,CN064,20010921,27.864
wheat,CN032,20010921,55.584
wheat,CN065,20010921,31.784
wheat,CN014,20010921,30.458
wheat,CN043,20010921,41.594
wheat,CN051,20010921,34.328
wheat,CN045,20010921,63.001
wheat,CN022,20010921,32.099
wheat,CN071,20010921,38.382
wheat,CN013,20010921,49.935
wheat,CN012,20010921,54.47
wheat,CN044,20010921,61.909
wheat,CN035,20010921,67.15
wheat,CN023,20010921,45.912
wheat,CN041,20010921,48.307
wheat,CN046,20010921,63.885
wheat,CN061,20011001,35.535
wheat,CN031,20011001,58.98
wheat,CN050,20011001,37.127
wheat,CN033,20011001,58.166
wheat,CN036,20011001,33.105
wheat,CN053,20011001,47.905
wheat,CN037,20011001,42.409
wheat,CN021,20011001,38.717
wheat,CN054,20011001,21.99
