crop_name,adm_id,date,ndvi
maize,CN022,20010117,0.412
maize,CN071,20010117,0.422
maize,CN013,20010117,0.169
maize,CN044,20010117,0.486
maize,CN035,20010117,0.561
maize,CN023,20010117,0.585
maize,CN041,20010117,0.223
maize,CN046,20010117,0.523
maize,CN061,20010125,0.114
maize,CN031,20010125,0.308
maize,CN050,20010125,0.356
maize,CN033,20010125,0.388
maize,CN036,20010125,0.369
maize,CN053,20010125,0.459
maize,CN037,20010125,0.252
maize,CN021,20010125,0.168
maize,CN054,20010125,0.33
maize,CN062,20010125,0.095
maize,CN063,20010125,0.114
maize,CN011,20010125,0.156
maize,CN015,20010125,0.131
maize,CN042,20010125,0.288
maize,CN034,20010125,0.319
maize,CN052,20010125,0.316
maize,CN064,20010125,0.097
maize,CN032,20010125,0.354
maize,CN065,20010125,0.096
maize,CN014,20010125,0.127
maize,CN043,20010125,0.324
maize,CN051,20010125,0.385
maize,CN045,20010125,0.377
maize,CN022,20010125,0.452
maize,CN071,20010125,0.454
maize,CN013,20010125,0.159
maize,CN012,20010125,0.149
maize,CN044,20010125,0.481
maize,CN035,20010125,0.482
maize,CN023,20010125,0.61
maize,CN041,20010125,0.229
maize,CN046,20010125,0.51
maize,CN061,20010202,0.172
maize,CN031,20010202,0.317
maize,CN050,20010202,0.314
maize,CN033,20010202,0.33
maize,CN036,20010202,0.381
maize,CN053,20010202,0.435
maize,CN037,20010202,0.255
maize,CN021,20010202,0.173
maize,CN054,20010202,0.314
maize,CN062,20010202,0.106
maize,CN081,20010202,0.5
maize,CN063,20010202,0.105
maize,CN011,20010202,0.181
maize,CN015,20010202,0.131
maize,CN042,20010202,0.254
maize,CN034,20010202,0.274
maize,CN052,20010202,0.351
maize,CN064,20010202,0.096
maize,CN032,20010202,0.332
maize,CN065,20010202,0.096
maize,CN014,20010202,0.147
maize,CN043,20010202,0.469
maize,CN051,20010202,0.379
maize,CN045,20010202,0.491
maize,CN022,20010202,0.304
maize,CN071,20010202,0.457
maize,CN013,20010202,0.169
maize,CN012,20010202,0.198
maize,CN044,20010202,0.49
maize,CN035,20010202,0.602
maize,CN023,20010202,0.555
maize,CN041,20010202,0.181
maize,CN046,20010202,0.487
maize,CN061,20010210,0.216
maize,CN031,20010210,0.365
maize,CN050,20010210,0.407
maize,CN033,20010210,0.402
maize,CN036,20010210,0.435
maize,CN053,20010210,0.43
maize,CN037,20010210,0.256
maize,CN021,20010210,0.166
maize,CN054,20010210,0.33
maize,CN062,20010210,0.124
maize,CN081,20010210,0.533
maize,CN063,20010210,0.115
maize,CN011,20010210,0.161
maize,CN015,20010210,0.142
maize,CN042,20010210,0.361
maize,CN034,20010210,0.367
maize,CN052,20010210,0.334
maize,CN064,20010210,0.099
maize,CN032,20010210,0.378
maize,CN065,20010210,0.097
maize,CN014,20010210,0.138
maize,CN043,20010210,0.392
maize,CN051,20010210,0.419
maize,CN045,20010210,0.405
maize,CN022,20010210,0.188
maize,CN071,20010210,0.408
maize,CN013,20010210,0.173
maize,CN012,20010210,0.148
maize,CN044,20010210,0.47
maize,CN035,20010210,0.575
maize,CN023,20010210,0.618
maize,CN041,20010210,0.295
maize,CN046,20010210,0.46
maize,CN061,20010218,0.276
maize,CN031,20010218,0.377
maize,CN050,20010218,0.424
maize,CN033,20010218,0.413
maize,CN036,20010218,0.452
maize,CN053,20010218,0.423
maize,CN037,20010218,0.294
maize,CN021,20010218,0.184
maize,CN054,20010218,0.304
maize,CN062,20010218,0.124
maize,CN081,20010218,0.502
maize,CN063,20010218,0.116
maize,CN011,20010218,0.162
maize,CN015,20010218,0.164
maize,CN042,20010218,0.321
maize,CN034,20010218,0.411
maize,CN052,20010218,0.347
maize,CN064,20010218,0.103
maize,CN032,20010218,0.417
maize,CN065,20010218,0.123
maize,CN014,20010218,0.162
maize,CN043,20010218,0.4
maize,CN051,20010218,0.433
maize,CN045,20010218,0.45
maize,CN022,20010218,0.185
maize,CN071,20010218,0.397
maize,CN013,20010218,0.189
maize,CN012,20010218,0.154
maize,CN044,20010218,0.464
maize,CN035,20010218,0.527
maize,CN023,20010218,0.169
maize,CN041,20010218,0.34
maize,CN046,20010218,0.438
maize,CN061,20010226,0.26
maize,CN031,20010226,0.346
maize,CN050,20010226,0.347
maize,CN033,20010226,0.371
maize,CN036,20010226,0.416
maize,CN053,20010226,0.414
maize,CN037,20010226,0.256
maize,CN021,20010226,0.183
maize,CN054,20010226,0.241
maize,CN062,20010226,0.115
maize,CN081,20010226,0.498
maize,CN063,20010226,0.115
maize,CN011,20010226,0.171
maize,CN015,20010226,0.173
maize,CN042,20010226,0.372
maize,CN034,20010226,0.355
maize,CN052,20010226,0.324
maize,CN064,20010226,0.095
maize,CN032,20010226,0.343
maize,CN065,20010226,0.13
maize,CN014,20010226,0.146
maize,CN043,20010226,0.356
maize,CN051,20010226,0.361
maize,CN045,20010226,0.393
maize,CN022,20010226,0.183
maize,CN071,20010226,0.369
maize,CN013,20010226,0.185
maize,CN012,20010226,0.155
maize,CN044,20010226,0.446
maize,CN035,20010226,0.522
maize,CN023,20010226,0.183
maize,CN041,20010226,0.349
maize,CN046,20010226,0.482
maize,CN061,20010306,0.303
maize,CN031,20010306,0.416
maize,CN050,20010306,0.356
maize,CN033,20010306,0.441
maize,CN036,20010306,0.445
maize,CN053,20010306,0.42
maize,CN037,20010306,0.271
maize,CN021,20010306,0.181
maize,CN054,20010306,0.333
maize,CN062,20010306,0.126
maize,CN063,20010306,0.115
maize,CN011,20010306,0.171
maize,CN015,20010306,0.174
maize,CN042,20010306,0.399
maize,CN034,20010306,0.407
maize,CN052,20010306,0.342
maize,CN064,20010306,0.097
maize,CN032,20010306,0.415
maize,CN065,20010306,0.151
maize,CN014,20010306,0.159
maize,CN043,20010306,0.406
maize,CN051,20010306,0.415
maize,CN045,20010306,0.432
maize,CN022,20010306,0.177
maize,CN071,20010306,0.386
maize,CN013,20010306,0.192
maize,CN012,20010306,0.153
maize,CN044,20010306,0.459
maize,CN035,20010306,0.531
maize,CN023,20010306,0.183
maize,CN041,20010306,0.372
maize,CN046,20010306,0.474
maize,CN061,20010314,0.285
maize,CN031,20010314,0.409
maize,CN050,20010314,0.395
maize,CN033,20010314,0.427
maize,CN036,20010314,0.412
maize,CN053,20010314,0.403
maize,CN037,20010314,0.277
maize,CN021,20010314,0.2
maize,CN054,20010314,0.327
maize,CN062,20010314,0.126
maize,CN081,20010314,0.55
maize,CN063,20010314,0.118
maize,CN011,20010314,0.177
maize,CN015,20010314,0.184
maize,CN042,20010314,0.447
maize,CN034,20010314,0.421
maize,CN052,20010314,0.351
maize,CN064,20010314,0.105
maize,CN032,20010314,0.423
maize,CN065,20010314,0.143
maize,CN014,20010314,0.155
maize,CN043,20010314,0.42
maize,CN051,20010314,0.443
maize,CN045,20010314,0.423
maize,CN022,20010314,0.202
maize,CN071,20010314,0.399
maize,CN013,20010314,0.204
maize,CN012,20010314,0.168
maize,CN044,20010314,0.473
maize,CN035,20010314,0.52
maize,CN023,20010314,0.202
maize,CN041,20010314,0.464
maize,CN046,20010314,0.498
maize,CN061,20010322,0.314
maize,CN031,20010322,0.462
maize,CN050,20010322,0.416
maize,CN033,20010322,0.445
maize,CN036,20010322,0.459
maize,CN053,20010322,0.41
maize,CN037,20010322,0.35
maize,CN021,20010322,0.199
maize,CN054,20010322,0.327
maize,CN062,20010322,0.135
maize,CN081,20010322,0.7
maize,CN063,20010322,0.113
maize,CN011,20010322,0.174
maize,CN015,20010322,0.187
maize,CN042,20010322,0.39
maize,CN034,20010322,0.422
maize,CN052,20010322,0.355
maize,CN064,20010322,0.102
maize,CN032,20010322,0.457
maize,CN065,20010322,0.14
maize,CN014,20010322,0.163
maize,CN043,20010322,0.438
maize,CN051,20010322,0.446
maize,CN045,20010322,0.442
maize,CN022,20010322,0.204
maize,CN071,20010322,0.453
maize,CN013,20010322,0.237
maize,CN012,20010322,0.182
maize,CN044,20010322,0.468
maize,CN035,20010322,0.55
maize,CN023,20010322,0.204
maize,CN041,20010322,0.495
maize,CN046,20010322,0.533
maize,CN061,20010330,0.328
maize,CN031,20010330,0.462
maize,CN050,20010330,0.408
maize,CN033,20010330,0.446
maize,CN036,20010330,0.447
maize,CN053,20010330,0.396
maize,CN037,20010330,0.369
maize,CN021,20010330,0.198
maize,CN054,20010330,0.227
maize,CN062,20010330,0.141
maize,CN063,20010330,0.123
maize,CN011,20010330,0.19
maize,CN015,20010330,0.187
maize,CN042,20010330,0.475
maize,CN034,20010330,0.453
maize,CN052,20010330,0.4
maize,CN064,20010330,0.103
maize,CN032,20010330,0.479
maize,CN065,20010330,0.169
maize,CN014,20010330,0.169
maize,CN043,20010330,0.436
maize,CN051,20010330,0.43
maize,CN045,20010330,0.489
maize,CN022,20010330,0.212
maize,CN071,20010330,0.48
maize,CN013,20010330,0.262
maize,CN012,20010330,0.2
maize,CN044,20010330,0.528
maize,CN035,20010330,0.565
maize,CN023,20010330,0.224
maize,CN041,20010330,0.515
maize,CN046,20010330,0.564
maize,CN061,20010407,0.241
maize,CN031,20010407,0.468
maize,CN050,20010407,0.369
maize,CN033,20010407,0.471
maize,CN036,20010407,0.417
maize,CN053,20010407,0.369
maize,CN037,20010407,0.413
maize,CN021,20010407,0.203
maize,CN054,20010407,0.277
maize,CN062,20010407,0.14
maize,CN081,20010407,0.528
maize,CN063,20010407,0.124
maize,CN011,20010407,0.226
maize,CN015,20010407,0.189
maize,CN042,20010407,0.48
maize,CN034,20010407,0.47
maize,CN052,20010407,0.358
maize,CN064,20010407,0.107
maize,CN032,20010407,0.497
maize,CN065,20010407,0.158
maize,CN014,20010407,0.175
maize,CN043,20010407,0.393
maize,CN051,20010407,0.361
maize,CN045,20010407,0.492
maize,CN022,20010407,0.2
maize,CN071,20010407,0.444
maize,CN013,20010407,0.303
maize,CN012,20010407,0.255
maize,CN044,20010407,0.475
maize,CN035,20010407,0.536
maize,CN023,20010407,0.221
maize,CN041,20010407,0.565
maize,CN046,20010407,0.531
maize,CN061,20010415,0.343
maize,CN031,20010415,0.497
maize,CN050,20010415,0.462
maize,CN033,20010415,0.494
maize,CN036,20010415,0.44
maize,CN053,20010415,0.371
maize,CN037,20010415,0.438
maize,CN021,20010415,0.206
maize,CN054,20010415,0.22
maize,CN062,20010415,0.153
maize,CN063,20010415,0.126
maize,CN011,20010415,0.233
maize,CN015,20010415,0.184
maize,CN042,20010415,0.48
maize,CN034,20010415,0.485
maize,CN052,20010415,0.33
maize,CN064,20010415,0.113
maize,CN032,20010415,0.54
maize,CN065,20010415,0.184
maize,CN014,20010415,0.189
maize,CN043,20010415,0.455
maize,CN051,20010415,0.401
maize,CN045,20010415,0.572
maize,CN022,20010415,0.21
maize,CN071,20010415,0.614
maize,CN013,20010415,0.303
maize,CN012,20010415,0.264
maize,CN044,20010415,0.535
maize,CN035,20010415,0.533
maize,CN023,20010415,0.216
maize,CN041,20010415,0.554
maize,CN046,20010415,0.573
maize,CN061,20010423,0.136
maize,CN031,20010423,0.52
maize,CN050,20010423,0.456
maize,CN033,20010423,0.521
maize,CN036,20010423,0.5
maize,CN053,20010423,0.369
maize,CN037,20010423,0.465
maize,CN021,20010423,0.202
maize,CN054,20010423,0.323
maize,CN062,20010423,0.124
maize,CN063,20010423,0.142
maize,CN011,20010423,0.256
maize,CN015,20010423,0.192
maize,CN042,20010423,0.524
maize,CN034,20010423,0.495
maize,CN052,20010423,0.339
maize,CN064,20010423,0.117
maize,CN032,20010423,0.564
maize,CN065,20010423,0.202
maize,CN014,20010423,0.206
maize,CN043,20010423,0.392
maize,CN051,20010423,0.417
maize,CN045,20010423,0.545
maize,CN022,20010423,0.207
maize,CN071,20010423,0.593
maize,CN013,20010423,0.307
maize,CN012,20010423,0.326
maize,CN044,20010423,0.586
maize,CN035,20010423,0.537
maize,CN023,20010423,0.228
maize,CN041,20010423,0.565
maize,CN046,20010423,0.575
maize,CN061,20010501,0.356
maize,CN031,20010501,0.486
maize,CN050,20010501,0.44
maize,CN033,20010501,0.502
maize,CN036,20010501,0.49
maize,CN053,20010501,0.353
maize,CN037,20010501,0.448
maize,CN021,20010501,0.237
maize,CN054,20010501,0.327
maize,CN062,20010501,0.197
maize,CN063,20010501,0.171
maize,CN011,20010501,0.341
maize,CN015,20010501,0.201
maize,CN042,20010501,0.462
maize,CN034,20010501,0.497
maize,CN052,20010501,0.365
maize,CN064,20010501,0.158
maize,CN032,20010501,0.54
maize,CN065,20010501,0.227
maize,CN014,20010501,0.221
maize,CN043,20010501,0.42
maize,CN051,20010501,0.405
maize,CN045,20010501,0.57
maize,CN022,20010501,0.249
maize,CN071,20010501,0.68
maize,CN013,20010501,0.316
maize,CN012,20010501,0.317
maize,CN044,20010501,0.603
maize,CN035,20010501,0.606
maize,CN023,20010501,0.239
maize,CN041,20010501,0.522
maize,CN046,20010501,0.604
maize,CN061,20010509,0.4
maize,CN031,20010509,0.447
maize,CN050,20010509,0.499
maize,CN033,20010509,0.54
maize,CN036,20010509,0.533
maize,CN053,20010509,0.409
maize,CN037,20010509,0.462
maize,CN021,20010509,0.28
maize,CN054,20010509,0.387
maize,CN062,20010509,0.245
maize,CN081,20010509,0.875
maize,CN063,20010509,0.199
maize,CN011,20010509,0.356
maize,CN015,20010509,0.211
maize,CN042,20010509,0.444
maize,CN034,20010509,0.459
maize,CN052,20010509,0.522
maize,CN064,20010509,0.195
maize,CN032,20010509,0.51
maize,CN065,20010509,0.256
maize,CN014,20010509,0.243
maize,CN043,20010509,0.465
maize,CN051,20010509,0.397
maize,CN045,20010509,0.589
maize,CN022,20010509,0.287
maize,CN071,20010509,0.647
maize,CN013,20010509,0.351
maize,CN012,20010509,0.343
maize,CN044,20010509,0.621
maize,CN035,20010509,0.665
maize,CN023,20010509,0.289
maize,CN041,20010509,0.51
maize,CN046,20010509,0.52
maize,CN061,20010517,0.367
maize,CN031,20010517,0.377
maize,CN050,20010517,0.538
maize,CN033,20010517,0.531
maize,CN036,20010517,0.601
maize,CN053,20010517,0.403
maize,CN037,20010517,0.444
maize,CN021,20010517,0.297
maize,CN054,20010517,0.351
maize,CN062,20010517,0.271
maize,CN063,20010517,0.209
maize,CN011,20010517,0.357
maize,CN015,20010517,0.239
maize,CN042,20010517,0.398
maize,CN034,20010517,0.401
maize,CN052,20010517,0.435
maize,CN064,20010517,0.218
maize,CN032,20010517,0.439
maize,CN065,20010517,0.281
maize,CN014,20010517,0.247
maize,CN043,20010517,0.503
maize,CN051,20010517,0.407
maize,CN045,20010517,0.651
maize,CN022,20010517,0.299
maize,CN071,20010517,0.645
maize,CN013,20010517,0.348
maize,CN012,20010517,0.328
maize,CN044,20010517,0.652
maize,CN035,20010517,0.664
maize,CN023,20010517,0.364
maize,CN041,20010517,0.439
maize,CN046,20010517,0.608
maize,CN061,20010525,0.324
maize,CN031,20010525,0.343
maize,CN050,20010525,0.63
maize,CN033,20010525,0.594
maize,CN036,20010525,0.654
maize,CN053,20010525,0.437
maize,CN037,20010525,0.37
maize,CN021,20010525,0.33
maize,CN054,20010525,0.424
maize,CN062,20010525,0.299
maize,CN081,20010525,0.78
maize,CN063,20010525,0.274
maize,CN011,20010525,0.378
maize,CN015,20010525,0.27
maize,CN042,20010525,0.45
maize,CN034,20010525,0.331
maize,CN052,20010525,0.607
maize,CN064,20010525,0.245
maize,CN032,20010525,0.355
maize,CN065,20010525,0.3
maize,CN014,20010525,0.262
maize,CN043,20010525,0.562
maize,CN051,20010525,0.41
maize,CN045,20010525,0.687
maize,CN022,20010525,0.339
maize,CN071,20010525,0.622
maize,CN013,20010525,0.339
maize,CN012,20010525,0.322
maize,CN044,20010525,0.683
maize,CN035,20010525,0.653
maize,CN023,20010525,0.382
maize,CN041,20010525,0.339
maize,CN061,20010602,0.316
maize,CN050,20010602,0.676
maize,CN033,20010602,0.646
maize,CN036,20010602,0.628
maize,CN053,20010602,0.484
maize,CN037,20010602,0.308
maize,CN021,20010602,0.329
maize,CN054,20010602,0.392
maize,CN062,20010602,0.315
maize,CN063,20010602,0.262
maize,CN011,20010602,0.371
maize,CN015,20010602,0.28
maize,CN042,20010602,0.435
maize,CN034,20010602,0.312
maize,CN052,20010602,0.529
maize,CN064,20010602,0.26
maize,CN032,20010602,0.313
maize,CN065,20010602,0.333
maize,CN014,20010602,0.253
maize,CN043,20010602,0.646
maize,CN051,20010602,0.547
maize,CN045,20010602,0.709
maize,CN022,20010602,0.343
maize,CN071,20010602,0.634
maize,CN013,20010602,0.316
maize,CN012,20010602,0.309
maize,CN044,20010602,0.71
maize,CN035,20010602,0.681
maize,CN023,20010602,0.397
maize,CN041,20010602,0.296
maize,CN046,20010602,0.556
maize,CN061,20010610,0.31
maize,CN031,20010610,0.33
maize,CN050,20010610,0.658
maize,CN033,20010610,0.595
maize,CN036,20010610,0.642
maize,CN053,20010610,0.52
maize,CN037,20010610,0.293
maize,CN021,20010610,0.357
maize,CN054,20010610,0.46
maize,CN062,20010610,0.337
maize,CN063,20010610,0.309
maize,CN011,20010610,0.77
maize,CN015,20010610,0.307
maize,CN042,20010610,0.477
maize,CN034,20010610,0.38
maize,CN052,20010610,0.544
maize,CN064,20010610,0.282
maize,CN032,20010610,0.319
maize,CN065,20010610,0.37
maize,CN014,20010610,0.269
maize,CN043,20010610,0.605
maize,CN051,20010610,0.55
maize,CN045,20010610,0.697
maize,CN022,20010610,0.359
maize,CN071,20010610,0.661
maize,CN013,20010610,0.3
maize,CN012,20010610,0.361
maize,CN044,20010610,0.685
maize,CN035,20010610,0.693
maize,CN023,20010610,0.428
maize,CN041,20010610,0.299
maize,CN046,20010610,0.626
maize,CN061,20010618,0.31
maize,CN031,20010618,0.33
maize,CN050,20010618,0.658
maize,CN033,20010618,0.595
maize,CN036,20010618,0.642
maize,CN053,20010618,0.52
maize,CN037,20010618,0.293
maize,CN021,20010618,0.357
maize,CN054,20010618,0.46
maize,CN062,20010618,0.337
maize,CN063,20010618,0.309
maize,CN011,20010618,0.77
maize,CN015,20010618,0.307
maize,CN042,20010618,0.477
maize,CN034,20010618,0.38
maize,CN052,20010618,0.544
maize,CN064,20010618,0.282
maize,CN032,20010618,0.319
maize,CN065,20010618,0.37
maize,CN014,20010618,0.269
maize,CN043,20010618,0.605
maize,CN051,20010618,0.55
maize,CN045,20010618,0.697
maize,CN022,20010618,0.359
maize,CN071,20010618,0.661
maize,CN013,20010618,0.3
maize,CN012,20010618,0.361
maize,CN044,20010618,0.685
maize,CN035,20010618,0.693
maize,CN023,20010618,0.428
maize,CN041,20010618,0.299
maize,CN046,20010618,0.626
maize,CN061,20010704,0.37
maize,CN031,20010704,0.521
maize,CN050,20010704,0.762
maize,CN033,20010704,0.633
maize,CN036,20010704,0.677
maize,CN053,20010704,0.664
maize,CN037,20010704,0.479
maize,CN021,20010704,0.63
maize,CN054,20010704,0.483
maize,CN062,20010704,0.338
maize,CN081,20010704,0.605
maize,CN063,20010704,0.334
maize,CN011,20010704,0.592
maize,CN015,20010704,0.41
maize,CN042,20010704,0.708
maize,CN034,20010704,0.562
maize,CN052,20010704,0.668
maize,CN064,20010704,0.353
maize,CN032,20010704,0.558
maize,CN065,20010704,0.406
maize,CN014,20010704,0.354
maize,CN043,20010704,0.674
maize,CN051,20010704,0.676
maize,CN045,20010704,0.694
maize,CN022,20010704,0.617
maize,CN071,20010704,0.63
maize,CN013,20010704,0.477
maize,CN012,20010704,0.441
maize,CN044,20010704,0.699
maize,CN035,20010704,0.741
maize,CN023,20010704,0.604
maize,CN041,20010704,0.448
maize,CN046,20010704,0.656
maize,CN061,20010712,0.395
maize,CN031,20010712,0.591
maize,CN050,20010712,0.697
maize,CN033,20010712,0.637
maize,CN036,20010712,0.652
maize,CN053,20010712,0.695
maize,CN037,20010712,0.584
maize,CN021,20010712,0.662
maize,CN054,20010712,0.349
maize,CN062,20010712,0.312
maize,CN063,20010712,0.301
maize,CN011,20010712,0.588
maize,CN015,20010712,0.451
maize,CN042,20010712,0.673
maize,CN034,20010712,0.563
maize,CN052,20010712,0.708
maize,CN064,20010712,0.338
maize,CN032,20010712,0.657
maize,CN065,20010712,0.405
maize,CN014,20010712,0.375
maize,CN043,20010712,0.715
maize,CN051,20010712,0.693
maize,CN045,20010712,0.705
maize,CN022,20010712,0.67
maize,CN071,20010712,0.634
maize,CN013,20010712,0.517
maize,CN012,20010712,0.488
maize,CN044,20010712,0.675
maize,CN035,20010712,0.672
maize,CN023,20010712,0.672
maize,CN041,20010712,0.53
maize,CN046,20010712,0.671
maize,CN061,20010720,0.412
maize,CN031,20010720,0.606
maize,CN050,20010720,0.69
maize,CN033,20010720,0.647
maize,CN036,20010720,0.641
maize,CN053,20010720,0.688
maize,CN037,20010720,0.736
maize,CN021,20010720,0.704
maize,CN054,20010720,0.469
maize,CN062,20010720,0.311
maize,CN063,20010720,0.324
maize,CN011,20010720,0.725
maize,CN015,20010720,0.496
maize,CN042,20010720,0.695
maize,CN034,20010720,0.637
maize,CN052,20010720,0.673
maize,CN064,20010720,0.365
maize,CN032,20010720,0.734
maize,CN065,20010720,0.407
maize,CN014,20010720,0.426
maize,CN043,20010720,0.639
maize,CN051,20010720,0.682
maize,CN045,20010720,0.65
maize,CN022,20010720,0.726
maize,CN071,20010720,0.511
maize,CN013,20010720,0.61
maize,CN012,20010720,0.675
maize,CN044,20010720,0.647
maize,CN035,20010720,0.729
maize,CN023,20010720,0.725
maize,CN041,20010720,0.593
maize,CN046,20010720,0.618
maize,CN061,20010728,0.507
maize,CN031,20010728,0.642
maize,CN050,20010728,0.665
maize,CN033,20010728,0.66
maize,CN036,20010728,0.685
maize,CN053,20010728,0.728
maize,CN037,20010728,0.75
maize,CN021,20010728,0.692
maize,CN054,20010728,0.461
maize,CN062,20010728,0.318
maize,CN081,20010728,0.717
maize,CN063,20010728,0.325
maize,CN011,20010728,0.698
maize,CN015,20010728,0.551
maize,CN042,20010728,0.711
maize,CN034,20010728,0.701
maize,CN052,20010728,0.71
maize,CN064,20010728,0.362
maize,CN032,20010728,0.747
maize,CN065,20010728,0.43
maize,CN014,20010728,0.474
maize,CN043,20010728,0.65
maize,CN051,20010728,0.699
maize,CN045,20010728,0.656
maize,CN022,20010728,0.705
maize,CN071,20010728,0.539
maize,CN013,20010728,0.643
maize,CN012,20010728,0.676
maize,CN044,20010728,0.633
maize,CN035,20010728,0.709
maize,CN023,20010728,0.793
maize,CN041,20010728,0.674
maize,CN046,20010728,0.619
maize,CN061,20010805,0.505
maize,CN050,20010805,0.634
maize,CN033,20010805,0.756
maize,CN036,20010805,0.695
maize,CN053,20010805,0.72
maize,CN037,20010805,0.74
maize,CN021,20010805,0.73
maize,CN054,20010805,0.338
maize,CN062,20010805,0.312
maize,CN081,20010805,0.67
maize,CN063,20010805,0.327
maize,CN011,20010805,0.702
maize,CN015,20010805,0.57
maize,CN042,20010805,0.722
maize,CN034,20010805,0.75
maize,CN052,20010805,0.697
maize,CN064,20010805,0.372
maize,CN032,20010805,0.772
maize,CN065,20010805,0.411
maize,CN014,20010805,0.5
maize,CN043,20010805,0.689
maize,CN051,20010805,0.662
maize,CN045,20010805,0.64
maize,CN022,20010805,0.74
maize,CN071,20010805,0.552
maize,CN013,20010805,0.668
maize,CN012,20010805,0.708
maize,CN044,20010805,0.628
maize,CN035,20010805,0.684
maize,CN023,20010805,0.783
maize,CN041,20010805,0.75
maize,CN046,20010805,0.691
maize,CN061,20010813,0.464
maize,CN031,20010813,0.71
maize,CN050,20010813,0.64
maize,CN033,20010813,0.744
maize,CN036,20010813,0.729
maize,CN053,20010813,0.723
maize,CN037,20010813,0.716
maize,CN021,20010813,0.716
maize,CN054,20010813,0.522
maize,CN062,20010813,0.33
maize,CN081,20010813,0.775
maize,CN063,20010813,0.318
maize,CN011,20010813,0.724
maize,CN015,20010813,0.586
maize,CN042,20010813,0.686
maize,CN034,20010813,0.735
maize,CN052,20010813,0.712
maize,CN064,20010813,0.4
maize,CN032,20010813,0.792
maize,CN065,20010813,0.405
maize,CN014,20010813,0.498
maize,CN043,20010813,0.738
maize,CN051,20010813,0.687
maize,CN045,20010813,0.686
maize,CN022,20010813,0.733
maize,CN071,20010813,0.589
maize,CN013,20010813,0.666
maize,CN012,20010813,0.749
maize,CN044,20010813,0.683
maize,CN035,20010813,0.733
maize,CN023,20010813,0.777
maize,CN041,20010813,0.674
maize,CN046,20010813,0.629
maize,CN061,20010821,0.525
maize,CN031,20010821,0.734
maize,CN050,20010821,0.692
maize,CN033,20010821,0.785
maize,CN036,20010821,0.754
maize,CN053,20010821,0.712
maize,CN037,20010821,0.71
maize,CN021,20010821,0.728
maize,CN054,20010821,0.324
maize,CN062,20010821,0.322
maize,CN063,20010821,0.327
maize,CN011,20010821,0.683
maize,CN015,20010821,0.567
maize,CN042,20010821,0.649
maize,CN034,20010821,0.717
maize,CN052,20010821,0.699
maize,CN064,20010821,0.373
maize,CN032,20010821,0.75
maize,CN065,20010821,0.386
maize,CN014,20010821,0.525
maize,CN043,20010821,0.703
maize,CN051,20010821,0.672
maize,CN045,20010821,0.659
maize,CN022,20010821,0.72
maize,CN071,20010821,0.584
maize,CN013,20010821,0.675
