crop_name,adm_id,date,fpar
maize,CN036,20010311,30.071
maize,CN053,20010311,31.257
maize,CN037,20010311,27.101
maize,CN021,20010311,11.066
maize,CN054,20010311,19.746
maize,CN062,20010311,9.584
maize,CN081,20010311,32.0
maize,CN063,20010311,8.679
maize,CN011,20010311,12.02
maize,CN015,20010311,12.108
maize,CN042,20010311,33.695
maize,CN034,20010311,35.372
maize,CN052,20010311,23.877
maize,CN064,20010311,7.883
maize,CN032,20010311,38.501
maize,CN065,20010311,6.879
maize,CN014,20010311,10.918
maize,CN043,20010311,26.616
maize,CN051,20010311,35.072
maize,CN045,20010311,23.831
maize,CN022,20010311,8.683
maize,CN071,20010311,26.921
maize,CN013,20010311,17.648
maize,CN012,20010311,12.863
maize,CN044,20010311,30.088
maize,CN035,20010311,38.287
maize,CN023,20010311,6.496
maize,CN041,20010311,37.752
maize,CN046,20010311,39.678
maize,CN061,20010321,27.041
maize,CN031,20010321,38.521
maize,CN050,20010321,24.08
maize,CN033,20010321,31.099
maize,CN036,20010321,30.004
maize,CN053,20010321,30.169
maize,CN037,20010321,31.746
maize,CN021,20010321,11.912
maize,CN054,20010321,19.966
maize,CN062,20010321,10.399
maize,CN081,20010321,32.0
maize,CN063,20010321,9.341
maize,CN011,20010321,13.677
maize,CN015,20010321,12.61
maize,CN042,20010321,36.408
maize,CN034,20010321,38.585
maize,CN052,20010321,24.972
maize,CN064,20010321,8.26
maize,CN032,20010321,42.314
maize,CN065,20010321,8.634
maize,CN014,20010321,11.66
maize,CN043,20010321,27.272
maize,CN051,20010321,34.847
maize,CN045,20010321,25.827
maize,CN022,20010321,10.135
maize,CN071,20010321,29.189
maize,CN013,20010321,20.671
maize,CN012,20010321,15.537
maize,CN044,20010321,30.963
maize,CN035,20010321,38.885
maize,CN023,20010321,7.638
maize,CN041,20010321,43.864
maize,CN046,20010321,42.563
maize,CN061,20010401,29.544
maize,CN031,20010401,40.444
maize,CN050,20010401,25.409
maize,CN033,20010401,32.551
maize,CN036,20010401,30.631
maize,CN053,20010401,28.89
maize,CN037,20010401,36.589
maize,CN021,20010401,12.838
maize,CN054,20010401,20.527
maize,CN062,20010401,12.024
maize,CN081,20010401,32.333
maize,CN063,20010401,10.63
maize,CN011,20010401,15.937
maize,CN015,20010401,12.982
maize,CN042,20010401,38.606
maize,CN034,20010401,41.513
maize,CN052,20010401,25.986
maize,CN064,20010401,9.27
maize,CN032,20010401,46.099
maize,CN065,20010401,10.924
maize,CN014,20010401,12.617
maize,CN043,20010401,28.149
maize,CN051,20010401,33.798
maize,CN045,20010401,28.99
maize,CN022,20010401,11.672
maize,CN071,20010401,32.666
maize,CN013,20010401,23.972
maize,CN012,20010401,19.199
maize,CN044,20010401,33.267
maize,CN035,20010401,40.272
maize,CN023,20010401,9.029
maize,CN041,20010401,49.364
maize,CN046,20010401,45.817
maize,CN061,20010411,31.1
maize,CN031,20010411,41.047
maize,CN050,20010411,26.652
maize,CN033,20010411,33.745
maize,CN036,20010411,32.563
maize,CN053,20010411,27.653
maize,CN037,20010411,39.661
maize,CN021,20010411,13.284
maize,CN054,20010411,21.78
maize,CN062,20010411,14.407
maize,CN081,20010411,33.333
maize,CN063,20010411,12.513
maize,CN011,20010411,17.948
maize,CN015,20010411,13.096
maize,CN042,20010411,39.117
maize,CN034,20010411,42.75
maize,CN052,20010411,26.317
maize,CN064,20010411,10.965
maize,CN032,20010411,48.038
maize,CN065,20010411,13.503
maize,CN014,20010411,13.417
maize,CN043,20010411,29.432
maize,CN051,20010411,32.133
maize,CN045,20010411,32.742
maize,CN022,20010411,12.697
maize,CN071,20010411,36.74
maize,CN013,20010411,26.226
maize,CN012,20010411,22.405
maize,CN044,20010411,36.688
maize,CN035,20010411,42.548
maize,CN023,20010411,10.352
maize,CN041,20010411,51.868
maize,CN046,20010411,48.597
maize,CN061,20010421,32.054
maize,CN031,20010421,39.62
maize,CN050,20010421,29.049
maize,CN033,20010421,34.507
maize,CN036,20010421,35.558
maize,CN053,20010421,26.74
maize,CN037,20010421,41.203
maize,CN021,20010421,14.333
maize,CN054,20010421,23.699
maize,CN062,20010421,17.519
maize,CN081,20010421,36.333
maize,CN063,20010421,15.213
maize,CN011,20010421,20.371
maize,CN015,20010421,13.506
maize,CN042,20010421,38.513
maize,CN034,20010421,42.459
maize,CN052,20010421,26.632
maize,CN064,20010421,13.343
maize,CN032,20010421,48.155
maize,CN065,20010421,16.619
maize,CN014,20010421,14.384
maize,CN043,20010421,31.307
maize,CN051,20010421,30.866
maize,CN045,20010421,37.227
maize,CN022,20010421,14.054
maize,CN071,20010421,40.835
maize,CN013,20010421,27.805
maize,CN012,20010421,25.344
maize,CN044,20010421,41.165
maize,CN035,20010421,45.687
maize,CN023,20010421,12.028
maize,CN041,20010421,51.587
maize,CN046,20010421,50.662
maize,CN061,20010501,32.461
maize,CN031,20010501,37.178
maize,CN050,20010501,32.654
maize,CN033,20010501,35.316
maize,CN036,20010501,39.227
maize,CN053,20010501,26.695
maize,CN037,20010501,41.291
maize,CN021,20010501,16.13
maize,CN054,20010501,26.312
maize,CN062,20010501,21.148
maize,CN081,20010501,36.0
maize,CN063,20010501,18.588
maize,CN011,20010501,23.122
maize,CN015,20010501,14.457
maize,CN042,20010501,37.346
maize,CN034,20010501,40.986
maize,CN052,20010501,27.396
maize,CN064,20010501,16.391
maize,CN032,20010501,46.799
maize,CN065,20010501,20.205
maize,CN014,20010501,15.469
maize,CN043,20010501,33.732
maize,CN051,20010501,30.59
maize,CN045,20010501,41.811
maize,CN022,20010501,16.011
maize,CN071,20010501,43.987
maize,CN013,20010501,28.735
maize,CN012,20010501,27.8
maize,CN044,20010501,45.124
maize,CN035,20010501,48.788
maize,CN023,20010501,14.494
maize,CN041,20010501,48.557
maize,CN046,20010501,51.561
maize,CN061,20010511,32.186
maize,CN031,20010511,34.684
maize,CN050,20010511,37.62
maize,CN033,20010511,36.247
maize,CN036,20010511,43.522
maize,CN053,20010511,27.795
maize,CN037,20010511,40.001
maize,CN021,20010511,18.804
maize,CN054,20010511,29.518
maize,CN062,20010511,25.071
maize,CN081,20010511,37.333
maize,CN063,20010511,22.559
maize,CN011,20010511,26.018
maize,CN015,20010511,16.086
maize,CN042,20010511,36.411
maize,CN034,20010511,38.866
maize,CN052,20010511,29.167
maize,CN064,20010511,19.968
maize,CN032,20010511,44.568
maize,CN065,20010511,24.221
maize,CN014,20010511,16.668
maize,CN043,20010511,36.817
maize,CN051,20010511,31.823
maize,CN045,20010511,46.384
maize,CN022,20010511,18.832
maize,CN071,20010511,46.285
maize,CN013,20010511,29.122
maize,CN012,20010511,29.385
maize,CN044,20010511,48.94
maize,CN035,20010511,51.928
maize,CN023,20010511,17.9
maize,CN041,20010511,43.797
maize,CN046,20010511,52.02
maize,CN061,20010521,31.445
maize,CN031,20010521,33.035
maize,CN050,20010521,43.693
maize,CN033,20010521,37.707
maize,CN036,20010521,47.818
maize,CN053,20010521,30.605
maize,CN037,20010521,38.298
maize,CN021,20010521,22.877
maize,CN054,20010521,33.158
maize,CN062,20010521,28.671
maize,CN081,20010521,39.0
maize,CN063,20010521,26.631
maize,CN011,20010521,29.287
maize,CN015,20010521,18.754
maize,CN042,20010521,36.975
maize,CN034,20010521,37.103
maize,CN052,20010521,32.324
maize,CN064,20010521,23.661
maize,CN032,20010521,42.602
maize,CN065,20010521,28.48
maize,CN014,20010521,18.143
maize,CN043,20010521,40.476
maize,CN051,20010521,35.061
maize,CN045,20010521,49.883
maize,CN022,20010521,23.09
maize,CN071,20010521,47.331
maize,CN013,20010521,29.538
maize,CN012,20010521,30.192
maize,CN044,20010521,51.561
maize,CN035,20010521,54.679
maize,CN023,20010521,22.734
maize,CN041,20010521,39.168
maize,CN046,20010521,51.896
maize,CN061,20010601,30.776
maize,CN031,20010601,32.907
maize,CN050,20010601,51.151
maize,CN033,20010601,39.908
maize,CN036,20010601,52.153
maize,CN053,20010601,35.267
maize,CN037,20010601,37.321
maize,CN021,20010601,28.843
maize,CN054,20010601,37.158
maize,CN062,20010601,31.661
maize,CN081,20010601,42.333
maize,CN063,20010601,30.714
maize,CN011,20010601,33.558
maize,CN015,20010601,22.778
maize,CN042,20010601,39.77
maize,CN034,20010601,36.706
maize,CN052,20010601,37.274
maize,CN064,20010601,27.417
maize,CN032,20010601,42.019
maize,CN065,20010601,33.042
maize,CN014,20010601,20.226
maize,CN043,20010601,45.125
maize,CN051,20010601,40.378
maize,CN045,20010601,53.068
maize,CN022,20010601,29.375
maize,CN071,20010601,47.484
maize,CN013,20010601,30.876
maize,CN012,20010601,31.414
maize,CN044,20010601,53.767
maize,CN035,20010601,57.074
maize,CN023,20010601,29.488
maize,CN041,20010601,35.91
maize,CN046,20010601,51.957
maize,CN061,20010611,31.039
maize,CN031,20010611,34.647
maize,CN050,20010611,57.862
maize,CN033,20010611,42.48
maize,CN036,20010611,55.306
maize,CN053,20010611,40.446
maize,CN037,20010611,38.484
maize,CN021,20010611,35.685
maize,CN054,20010611,40.364
maize,CN062,20010611,33.375
maize,CN081,20010611,44.333
maize,CN063,20010611,33.68
maize,CN011,20010611,38.555
maize,CN015,20010611,27.522
maize,CN042,20010611,44.436
maize,CN034,20010611,38.549
maize,CN052,20010611,42.661
maize,CN064,20010611,30.58
maize,CN032,20010611,43.904
maize,CN065,20010611,36.818
maize,CN014,20010611,22.943
maize,CN043,20010611,49.488
maize,CN051,20010611,46.579
maize,CN045,20010611,54.481
maize,CN022,20010611,36.696
maize,CN071,20010611,46.24
maize,CN013,20010611,33.727
maize,CN012,20010611,33.801
maize,CN044,20010611,53.927
maize,CN035,20010611,58.098
maize,CN023,20010611,37.059
maize,CN041,20010611,35.797
maize,CN046,20010611,51.529
maize,CN061,20010621,32.645
maize,CN031,20010621,37.388
maize,CN050,20010621,63.515
maize,CN033,20010621,45.454
maize,CN036,20010621,57.716
maize,CN053,20010621,46.128
maize,CN037,20010621,41.612
maize,CN021,20010621,43.563
maize,CN054,20010621,43.172
maize,CN062,20010621,34.428
maize,CN081,20010621,46.333
maize,CN063,20010621,36.014
maize,CN011,20010621,44.362
maize,CN015,20010621,33.218
maize,CN042,20010621,50.409
maize,CN034,20010621,42.111
maize,CN052,20010621,48.523
maize,CN064,20010621,33.605
maize,CN032,20010621,47.589
maize,CN065,20010621,40.184
maize,CN014,20010621,26.477
maize,CN043,20010621,53.881
maize,CN051,20010621,53.339
maize,CN045,20010621,55.607
maize,CN022,20010621,45.202
maize,CN071,20010621,44.745
maize,CN013,20010621,38.078
maize,CN012,20010621,37.732
maize,CN044,20010621,53.872
maize,CN035,20010621,59.117
maize,CN023,20010621,45.752
maize,CN041,20010621,38.086
maize,CN046,20010621,50.647
maize,CN061,20010701,35.619
maize,CN031,20010701,42.068
maize,CN050,20010701,67.689
maize,CN033,20010701,49.214
maize,CN036,20010701,59.932
maize,CN053,20010701,51.926
maize,CN037,20010701,46.948
maize,CN021,20010701,51.752
maize,CN054,20010701,45.429
maize,CN062,20010701,34.987
maize,CN081,20010701,48.333
maize,CN063,20010701,37.662
maize,CN011,20010701,50.628
maize,CN015,20010701,39.491
maize,CN042,20010701,57.008
maize,CN034,20010701,47.591
maize,CN052,20010701,54.3
maize,CN064,20010701,36.503
maize,CN032,20010701,53.248
maize,CN065,20010701,42.964
maize,CN014,20010701,30.707
maize,CN043,20010701,58.14
maize,CN051,20010701,59.381
maize,CN045,20010701,56.313
maize,CN022,20010701,54.168
maize,CN071,20010701,43.749
maize,CN013,20010701,43.958
maize,CN012,20010701,43.466
maize,CN044,20010701,53.604
maize,CN035,20010701,60.163
maize,CN023,20010701,54.904
maize,CN041,20010701,43.407
maize,CN046,20010701,50.618
maize,CN061,20010711,39.21
maize,CN031,20010711,47.667
maize,CN050,20010711,69.329
maize,CN033,20010711,53.109
maize,CN036,20010711,62.008
maize,CN053,20010711,56.564
maize,CN037,20010711,53.269
maize,CN021,20010711,59.069
maize,CN054,20010711,47.004
maize,CN062,20010711,35.033
maize,CN081,20010711,51.0
maize,CN063,20010711,38.293
maize,CN011,20010711,56.603
maize,CN015,20010711,45.606
maize,CN042,20010711,62.862
maize,CN034,20010711,53.553
maize,CN052,20010711,58.965
maize,CN064,20010711,39.001
maize,CN032,20010711,59.661
maize,CN065,20010711,44.924
maize,CN014,20010711,35.105
maize,CN043,20010711,61.949
maize,CN051,20010711,63.458
maize,CN045,20010711,56.848
maize,CN022,20010711,62.215
maize,CN071,20010711,42.232
maize,CN013,20010711,50.354
maize,CN012,20010711,50.071
maize,CN044,20010711,53.604
maize,CN035,20010711,61.362
maize,CN023,20010711,63.488
maize,CN041,20010711,50.216
maize,CN046,20010711,51.261
maize,CN061,20010721,43.188
maize,CN031,20010721,53.932
maize,CN050,20010721,68.249
maize,CN033,20010721,57.26
maize,CN036,20010721,63.855
maize,CN053,20010721,60.131
maize,CN037,20010721,59.927
maize,CN021,20010721,64.984
maize,CN054,20010721,47.955
maize,CN062,20010721,34.685
maize,CN081,20010721,52.333
maize,CN063,20010721,37.971
maize,CN011,20010721,61.77
maize,CN015,20010721,51.373
maize,CN042,20010721,66.923
maize,CN034,20010721,59.6
maize,CN052,20010721,61.623
maize,CN064,20010721,40.902
maize,CN032,20010721,66.105
maize,CN065,20010721,45.964
maize,CN014,20010721,39.544
maize,CN043,20010721,65.259
maize,CN051,20010721,65.15
maize,CN045,20010721,57.094
maize,CN022,20010721,68.746
maize,CN071,20010721,41.65
maize,CN013,20010721,56.793
maize,CN012,20010721,57.161
maize,CN044,20010721,53.638
maize,CN035,20010721,61.819
maize,CN023,20010721,71.16
maize,CN041,20010721,57.93
maize,CN046,20010721,52.244
maize,CN061,20010801,47.458
maize,CN031,20010801,59.706
maize,CN050,20010801,65.008
maize,CN033,20010801,61.542
maize,CN036,20010801,66.124
maize,CN053,20010801,61.763
maize,CN037,20010801,65.769
maize,CN021,20010801,69.028
maize,CN054,20010801,48.431
maize,CN062,20010801,34.425
maize,CN081,20010801,53.667
maize,CN063,20010801,36.774
maize,CN011,20010801,65.744
maize,CN015,20010801,56.086
maize,CN042,20010801,68.338
maize,CN034,20010801,64.784
maize,CN052,20010801,62.488
maize,CN064,20010801,42.147
maize,CN032,20010801,71.185
maize,CN065,20010801,46.032
maize,CN014,20010801,43.656
maize,CN043,20010801,67.875
maize,CN051,20010801,63.872
maize,CN045,20010801,58.459
maize,CN022,20010801,72.881
maize,CN071,20010801,42.282
maize,CN013,20010801,62.371
maize,CN012,20010801,64.189
maize,CN044,20010801,55.226
maize,CN035,20010801,63.376
maize,CN023,20010801,76.617
maize,CN041,20010801,64.842
maize,CN046,20010801,54.22
maize,CN061,20010811,49.92
maize,CN031,20010811,63.673
maize,CN050,20010811,61.009
maize,CN033,20010811,64.711
maize,CN036,20010811,67.982
maize,CN053,20010811,61.33
maize,CN037,20010811,68.497
maize,CN021,20010811,70.331
maize,CN054,20010811,47.997
maize,CN062,20010811,34.162
maize,CN081,20010811,54.667
maize,CN063,20010811,35.095
maize,CN011,20010811,67.023
maize,CN015,20010811,58.159
maize,CN042,20010811,66.712
maize,CN034,20010811,67.143
maize,CN052,20010811,61.165
maize,CN064,20010811,42.227
maize,CN032,20010811,73.449
maize,CN065,20010811,45.08
maize,CN014,20010811,45.995
maize,CN043,20010811,68.9
maize,CN051,20010811,60.548
maize,CN045,20010811,59.57
maize,CN022,20010811,73.671
maize,CN071,20010811,43.458
maize,CN013,20010811,65.156
maize,CN012,20010811,68.489
maize,CN044,20010811,57.246
maize,CN035,20010811,65.059
maize,CN023,20010811,78.24
maize,CN041,20010811,68.233
maize,CN046,20010811,56.245
maize,CN061,20010821,50.394
maize,CN031,20010821,65.884
maize,CN050,20010821,56.759
maize,CN033,20010821,66.662
maize,CN036,20010821,69.147
maize,CN053,20010821,59.979
maize,CN037,20010821,67.851
maize,CN021,20010821,69.016
maize,CN054,20010821,47.158
maize,CN062,20010821,33.665
maize,CN081,20010821,54.667
maize,CN063,20010821,33.046
maize,CN011,20010821,65.7
maize,CN015,20010821,57.412
maize,CN042,20010821,62.451
maize,CN034,20010821,66.278
maize,CN052,20010821,59.097
maize,CN064,20010821,41.097
maize,CN032,20010821,72.697
maize,CN065,20010821,43.16
maize,CN014,20010821,46.459
maize,CN043,20010821,68.457
maize,CN051,20010821,55.823
maize,CN045,20010821,60.902
maize,CN022,20010821,71.287
maize,CN071,20010821,44.833
maize,CN013,20010821,64.956
maize,CN012,20010821,69.52
maize,CN044,20010821,59.502
maize,CN035,20010821,66.434
maize,CN023,20010821,75.879
maize,CN041,20010821,67.863
maize,CN046,20010821,58.145
maize,CN061,20010901,48.606
maize,CN031,20010901,65.843
maize,CN050,20010901,51.709
maize,CN033,20010901,66.885
maize,CN036,20010901,68.706
maize,CN053,20010901,57.089
maize,CN037,20010901,63.455
maize,CN021,20010901,64.375
maize,CN054,20010901,45.075
maize,CN062,20010901,32.561
maize,CN081,20010901,54.667
maize,CN063,20010901,30.493
maize,CN011,20010901,61.298
maize,CN015,20010901,53.246
maize,CN042,20010901,55.448
maize,CN034,20010901,61.423
maize,CN052,20010901,55.492
maize,CN064,20010901,38.358
maize,CN032,20010901,68.382
maize,CN065,20010901,39.91
maize,CN014,20010901,44.518
maize,CN043,20010901,65.791
maize,CN051,20010901,48.83
maize,CN045,20010901,61.873
maize,CN022,20010901,65.138
maize,CN071,20010901,46.283
maize,CN013,20010901,61.228
maize,CN012,20010901,66.881
maize,CN044,20010901,61.431
maize,CN035,20010901,67.152
maize,CN023,20010901,68.653
maize,CN041,20010901,63.415
maize,CN046,20010901,59.645
maize,CN061,20010911,45.016
maize,CN031,20010911,63.316
maize,CN050,20010911,47.281
maize,CN033,20010911,64.76
maize,CN036,20010911,66.588
maize,CN053,20010911,53.753
maize,CN037,20010911,56.555
maize,CN021,20010911,57.466
maize,CN054,20010911,42.743
maize,CN062,20010911,30.702
maize,CN081,20010911,54.333
maize,CN063,20010911,27.691
maize,CN011,20010911,55.112
maize,CN015,20010911,46.829
maize,CN042,20010911,47.939
maize,CN034,20010911,54.258
maize,CN052,20010911,51.603
maize,CN064,20010911,34.585
maize,CN032,20010911,61.656
maize,CN065,20010911,36.031
maize,CN014,20010911,40.63
maize,CN043,20010911,61.641
maize,CN051,20010911,41.894
maize,CN045,20010911,62.888
maize,CN022,20010911,56.636
maize,CN071,20010911,46.906
maize,CN013,20010911,54.984
maize,CN012,20010911,61.327
maize,CN044,20010911,62.94
maize,CN035,20010911,66.785
maize,CN023,20010911,58.571
maize,CN041,20010911,56.325
maize,CN046,20010911,60.766
maize,CN061,20010921,40.294
maize,CN031,20010921,59.694
maize,CN050,20010921,43.93
maize,CN033,20010921,61.622
maize,CN036,20010921,62.367
maize,CN053,20010921,51.053
maize,CN037,20010921,48.776
maize,CN021,20010921,49.147
maize,CN054,20010921,39.631
maize,CN062,20010921,28.198
maize,CN081,20010921,53.667
maize,CN063,20010921,25.138
maize,CN011,20010921,48.014
maize,CN015,20010921,39.417
maize,CN042,20010921,41.151
maize,CN034,20010921,46.402
maize,CN052,20010921,48.165
maize,CN064,20010921,30.225
maize,CN032,20010921,54.126
maize,CN065,20010921,31.851
maize,CN014,20010921,35.591
maize,CN043,20010921,56.016
maize,CN051,20010921,37.047
maize,CN045,20010921,62.76
maize,CN022,20010921,47.201
maize,CN071,20010921,46.133
maize,CN013,20010921,47.579
maize,CN012,20010921,54.322
maize,CN044,20010921,62.9
maize,CN035,20010921,65.078
maize,CN023,20010921,47.631
maize,CN041,20010921,48.111
maize,CN046,20010921,60.61
maize,CN061,20011001,35.105
maize,CN031,20011001,54.779
maize,CN050,20011001,40.7
maize,CN033,20011001,57.214
maize,CN036,20011001,56.965
maize,CN053,20011001,48.099
maize,CN037,20011001,41.182
maize,CN021,20011001,40.192
maize,CN054,20011001,35.893
maize,CN062,20011001,25.221
maize,CN081,20011001,52.333
maize,CN063,20011001,22.564
maize,CN011,20011001,40.585
maize,CN015,20011001,32.057
maize,CN042,20011001,35.227
maize,CN034,20011001,38.634
maize,CN052,20011001,44.523
maize,CN064,20011001,25.596
maize,CN032,20011001,46.278
maize,CN065,20011001,27.487
maize,CN014,20011001,29.989
maize,CN043,20011001,49.558
maize,CN051,20011001,33.492
maize,CN045,20011001,61.511
maize,CN022,20011001,37.709
maize,CN071,20011001,44.421
maize,CN013,20011001,39.935
maize,CN012,20011001,46.949
maize,CN044,20011001,61.397
maize,CN035,20011001,62.46
maize,CN023,20011001,37.148
maize,CN041,20011001,39.863
maize,CN046,20011001,59.259
maize,CN061,20011011,30.195
maize,CN031,20011011,48.768
maize,CN050,20011011,37.445
maize,CN033,20011011,51.749
maize,CN036,20011011,51.082
maize,CN053,20011011,45.17
maize,CN037,20011011,34.059
