crop_name,country_code,adm_id,season_name,planting_year,planting_date,harvest_year,harvest_date,yield,production,planted_area,harvest_area
maize,CN,CN065,,,,2012,,9.344,8445100.0,903790.0,
maize,CN,CN011,,,,2011,,6.43,903400.0,140510.0,
maize,CN,CN012,,,,2011,,5.584,946200.0,169430.0,
maize,CN,CN013,,,,2011,,5.584,18230400.0,3264730.0,
maize,CN,CN014,,,,2011,,5.19,9145900.0,1762210.0,
maize,CN,CN015,,,,2011,,6.286,18584600.0,2956700.0,
maize,CN,CN021,,,,2011,,6.373,15117100.0,2372190.0,
maize,CN,CN022,,,,2011,,7.163,23927600.0,3340230.0,
maize,CN,CN023,,,,2011,,5.652,29276200.0,5179710.0,
maize,CN,CN031,,,,2011,,6.603,31700.0,4800.0,
maize,CN,CN032,,,,2011,,5.459,2446700.0,448240.0,
maize,CN,CN033,,,,2011,,4.716,123700.0,26230.0,
maize,CN,CN034,,,,2011,,4.428,4219800.0,952910.0,
maize,CN,CN035,,,,2011,,3.904,118000.0,30220.0,
maize,CN,CN036,,,,2011,,4.061,98700.0,24310.0,
maize,CN,CN037,,,,2011,,6.605,22261600.0,3370580.0,
maize,CN,CN041,,,,2011,,5.612,19072200.0,3398410.0,
maize,CN,CN042,,,,2011,,5.025,3031900.0,603370.0,
maize,CN,CN043,,,,2011,,5.76,1939000.0,336630.0,
maize,CN,CN044,,,,2011,,4.56,653000.0,143210.0,
maize,CN,CN045,,,,2011,,4.319,2431500.0,563040.0,
maize,CN,CN046,,,,2011,,4.376,103000.0,23540.0,
maize,CN,CN050,,,,2011,,5.493,2503600.0,455800.0,
maize,CN,CN051,,,,2011,,5.147,8102800.0,1574250.0,
maize,CN,CN052,,,,2011,,2.765,2584000.0,934450.0,
maize,CN,CN053,,,,2011,,3.979,6204200.0,1559340.0,
maize,CN,CN054,,,,2011,,6.627,27500.0,4150.0,
maize,CN,CN061,,,,2011,,4.676,5857000.0,1252650.0,
maize,CN,CN062,,,,2011,,5.202,4483300.0,861840.0,
maize,CN,CN063,,,,2011,,7.421,131900.0,17780.0,
maize,CN,CN064,,,,2011,,7.461,1724300.0,231100.0,
maize,CN,CN065,,,,2011,,9.209,7035400.0,763950.0,
maize,CN,CN011,,,,2010,,5.62,841700.0,149750.0,
maize,CN,CN012,,,,2010,,5.49,929300.0,169270.0,
maize,CN,CN013,,,,2010,,5.214,16637900.0,3191010.0,
maize,CN,CN014,,,,2010,,4.95,8094500.0,1635250.0,
maize,CN,CN015,,,,2010,,6.066,16436600.0,2709670.0,
maize,CN,CN021,,,,2010,,5.497,12518500.0,2277380.0,
maize,CN,CN022,,,,2010,,6.204,19946700.0,3214950.0,
maize,CN,CN023,,,,2010,,5.285,25137100.0,4756160.0,
maize,CN,CN031,,,,2010,,6.659,32800.0,4920.0,
maize,CN,CN032,,,,2010,,5.412,2379000.0,439570.0,
maize,CN,CN033,,,,2010,,4.455,106500.0,23890.0,
maize,CN,CN034,,,,2010,,4.109,3550100.0,864080.0,
maize,CN,CN035,,,,2010,,3.793,115600.0,30470.0,
maize,CN,CN036,,,,2010,,3.679,88700.0,24100.0,
maize,CN,CN037,,,,2010,,6.381,20723400.0,3247450.0,
maize,CN,CN041,,,,2010,,5.552,17953100.0,3233500.0,
maize,CN,CN042,,,,2010,,4.912,2812300.0,572530.0,
maize,CN,CN043,,,,2010,,5.76,1726900.0,299810.0,
maize,CN,CN044,,,,2010,,4.443,619400.0,139410.0,
maize,CN,CN045,,,,2010,,3.87,2076300.0,536450.0,
maize,CN,CN046,,,,2010,,4.323,90800.0,21000.0,
maize,CN,CN050,,,,2010,,5.433,2460700.0,452880.0,
maize,CN,CN051,,,,2010,,4.936,7507000.0,1520920.0,
maize,CN,CN052,,,,2010,,4.094,3665900.0,895460.0,
maize,CN,CN053,,,,2010,,4.072,6220100.0,1527510.0,
maize,CN,CN054,,,,2010,,6.54,27600.0,4220.0,
maize,CN,CN061,,,,2010,,4.501,5660200.0,1257540.0,
maize,CN,CN062,,,,2010,,4.872,4159800.0,853850.0,
maize,CN,CN063,,,,2010,,8.702,95800.0,11010.0,
maize,CN,CN064,,,,2010,,7.422,1658000.0,223410.0,
maize,CN,CN065,,,,2010,,9.4,6479700.0,689300.0,
maize,CN,CN011,,,,2009,,5.954,897600.0,150760.0,
maize,CN,CN012,,,,2009,,5.349,888700.0,166160.0,
maize,CN,CN013,,,,2009,,5.127,15794000.0,3080410.0,
maize,CN,CN014,,,,2009,,4.515,6824300.0,1511470.0,
maize,CN,CN015,,,,2009,,5.813,14882800.0,2560270.0,
maize,CN,CN021,,,,2009,,4.904,10260600.0,2092490.0,
maize,CN,CN022,,,,2009,,5.956,18042200.0,3029450.0,
maize,CN,CN023,,,,2009,,4.614,20126000.0,4361630.0,
maize,CN,CN031,,,,2009,,5.755,26000.0,4510.0,
maize,CN,CN032,,,,2009,,5.406,2345400.0,433830.0,
maize,CN,CN033,,,,2009,,4.31,105500.0,24480.0,
maize,CN,CN034,,,,2009,,4.17,3351300.0,803660.0,
maize,CN,CN035,,,,2009,,3.846,118600.0,30840.0,
maize,CN,CN036,,,,2009,,3.956,83200.0,21040.0,
maize,CN,CN037,,,,2009,,6.478,20282500.0,3131090.0,
maize,CN,CN041,,,,2009,,5.646,17529100.0,3104860.0,
maize,CN,CN042,,,,2009,,4.812,2581600.0,536460.0,
maize,CN,CN043,,,,2009,,5.67,1626700.0,286900.0,
maize,CN,CN044,,,,2009,,4.481,666600.0,148760.0,
maize,CN,CN045,,,,2009,,4.209,2243300.0,532990.0,
maize,CN,CN046,,,,2009,,4.248,79500.0,18720.0,
maize,CN,CN050,,,,2009,,5.314,2403200.0,452280.0,
maize,CN,CN051,,,,2009,,4.819,7010300.0,1454840.0,
maize,CN,CN052,,,,2009,,4.273,3557500.0,832550.0,
